(species=Nicotiana benthamiana)(type=Biological Process)(curator=GO)
NbL04g09150.1 = 0007154
NbL04g09150.1 = 0007165
NbL04g09150.1 = 0008150
NbL04g09150.1 = 0008152
NbL04g09150.1 = 0008299
NbL04g09150.1 = 0008610
NbL04g09150.1 = 0008652
NbL04g09150.1 = 0009058
NbL04g09150.1 = 0009064
NbL04g09150.1 = 0009084
NbL04g09150.1 = 0009266
NbL04g09150.1 = 0009408
NbL04g09150.1 = 0009414
NbL04g09150.1 = 0009415
NbL04g09150.1 = 0009628
NbL04g09150.1 = 0009687
NbL04g09150.1 = 0009688
NbL04g09150.1 = 0009743
NbL04g09150.1 = 0009746
NbL04g09150.1 = 0009750
NbL04g09150.1 = 0009756
NbL04g09150.1 = 0009889
NbL04g09150.1 = 0009987
NbL04g09150.1 = 0010033
NbL04g09150.1 = 0010035
NbL04g09150.1 = 0010115
NbL04g09150.1 = 0010182
NbL04g09150.1 = 0010301
NbL04g09150.1 = 0010565
NbL04g09150.1 = 0016053
NbL04g09150.1 = 0016106
NbL04g09150.1 = 0016114
NbL04g09150.1 = 0016491
NbL04g09150.1 = 0016614
NbL04g09150.1 = 0016616
NbL04g09150.1 = 0018130
NbL04g09150.1 = 0019216
NbL04g09150.1 = 0019222
NbL04g09150.1 = 0019747
NbL04g09150.1 = 0019752
NbL04g09150.1 = 0023052
NbL04g09150.1 = 0031323
NbL04g09150.1 = 0031326
NbL04g09150.1 = 0032787
NbL04g09150.1 = 0034284
NbL04g09150.1 = 0042221
NbL04g09150.1 = 0043288
NbL04g09150.1 = 0043289
NbL04g09150.1 = 0043436
NbL04g09150.1 = 0043455
NbL04g09150.1 = 0044237
NbL04g09150.1 = 0044238
NbL04g09150.1 = 0044249
NbL04g09150.1 = 0044255
NbL04g09150.1 = 0044281
NbL04g09150.1 = 0044283
NbL04g09150.1 = 0044424
NbL04g09150.1 = 0044444
NbL04g09150.1 = 0044464
NbL04g09150.1 = 0046165
NbL04g09150.1 = 0046394
NbL04g09150.1 = 0046483
NbL04g09150.1 = 0046890
NbL04g09150.1 = 0050789
NbL04g09150.1 = 0050794
NbL04g09150.1 = 0050896
NbL04g09150.1 = 0051716
NbL04g09150.1 = 0055114
NbL04g09150.1 = 0062012
NbL04g09150.1 = 0065007
NbL04g09150.1 = 0070887
NbL04g09150.1 = 0071310
NbL04g09150.1 = 0071322
NbL04g09150.1 = 0071704
NbL04g09150.1 = 0072330
NbL04g09150.1 = 0080090
NbL04g09150.1 = 1901360
NbL04g09150.1 = 1901362
NbL04g09150.1 = 1901564
NbL04g09150.1 = 1901566
NbL04g09150.1 = 1901576
NbL04g09150.1 = 1901605
NbL04g09150.1 = 1901607
NbL04g09150.1 = 1901615
NbL04g09150.1 = 1901617
NbL04g09150.1 = 1901700
NbL04g09150.1 = 1901701
NbL04g09150.1 = 1902644
NbL04g09150.1 = 1902645
NbL04g09150.1 = 1902930
NbL06g02590.1 = 0003674
NbL06g02590.1 = 0005488
NbL06g02590.1 = 0005509
NbL06g02590.1 = 0043167
NbL06g02590.1 = 0043169
NbL06g02590.1 = 0046872
NbL01g18710.1 = 0003674
NbL01g18710.1 = 0003700
NbL01g18710.1 = 0006355
NbL01g18710.1 = 0008150
NbL01g18710.1 = 0009605
NbL01g18710.1 = 0009607
NbL01g18710.1 = 0009624
NbL01g18710.1 = 0009719
NbL01g18710.1 = 0009725
NbL01g18710.1 = 0009733
NbL01g18710.1 = 0009889
NbL01g18710.1 = 0010033
NbL01g18710.1 = 0010468
NbL01g18710.1 = 0010556
NbL01g18710.1 = 0019219
NbL01g18710.1 = 0019222
NbL01g18710.1 = 0031323
NbL01g18710.1 = 0031326
NbL01g18710.1 = 0042221
NbL01g18710.1 = 0043207
NbL01g18710.1 = 0050789
NbL01g18710.1 = 0050794
NbL01g18710.1 = 0050896
NbL01g18710.1 = 0051171
NbL01g18710.1 = 0051252
NbL01g18710.1 = 0051704
NbL01g18710.1 = 0051707
NbL01g18710.1 = 0060255
NbL01g18710.1 = 0065007
NbL01g18710.1 = 0080090
NbL01g18710.1 = 0140110
NbL01g18710.1 = 1903506
NbL01g18710.1 = 2000112
NbL01g18710.1 = 2001141
NbL19g10620.1 = 0001676
NbL19g10620.1 = 0003674
NbL19g10620.1 = 0003824
NbL19g10620.1 = 0004467
NbL19g10620.1 = 0005575
NbL19g10620.1 = 0005622
NbL19g10620.1 = 0005623
NbL19g10620.1 = 0005737
NbL19g10620.1 = 0005783
NbL19g10620.1 = 0006082
NbL19g10620.1 = 0006139
NbL19g10620.1 = 0006163
NbL19g10620.1 = 0006164
NbL19g10620.1 = 0006629
NbL19g10620.1 = 0006631
NbL19g10620.1 = 0006637
NbL19g10620.1 = 0006725
NbL19g10620.1 = 0006732
NbL19g10620.1 = 0006753
NbL19g10620.1 = 0006790
NbL19g10620.1 = 0006793
NbL19g10620.1 = 0006796
NbL19g10620.1 = 0006807
NbL19g10620.1 = 0007275
NbL19g10620.1 = 0008150
NbL19g10620.1 = 0008152
NbL19g10620.1 = 0009058
NbL19g10620.1 = 0009108
NbL19g10620.1 = 0009117
NbL19g10620.1 = 0009150
NbL19g10620.1 = 0009152
NbL19g10620.1 = 0009165
NbL19g10620.1 = 0009259
NbL19g10620.1 = 0009260
NbL19g10620.1 = 0009555
NbL19g10620.1 = 0009653
NbL19g10620.1 = 0009987
NbL19g10620.1 = 0010208
NbL19g10620.1 = 0010584
NbL19g10620.1 = 0010927
NbL19g10620.1 = 0012505
NbL19g10620.1 = 0015645
NbL19g10620.1 = 0016043
NbL19g10620.1 = 0016405
NbL19g10620.1 = 0016874
NbL19g10620.1 = 0016877
NbL19g10620.1 = 0016878
NbL19g10620.1 = 0018130
NbL19g10620.1 = 0019438
NbL19g10620.1 = 0019637
NbL19g10620.1 = 0019693
NbL19g10620.1 = 0019752
NbL19g10620.1 = 0022607
NbL19g10620.1 = 0030198
NbL19g10620.1 = 0031956
NbL19g10620.1 = 0032501
NbL19g10620.1 = 0032502
NbL19g10620.1 = 0032787
NbL19g10620.1 = 0032989
NbL19g10620.1 = 0033865
NbL19g10620.1 = 0033866
NbL19g10620.1 = 0033875
NbL19g10620.1 = 0034030
NbL19g10620.1 = 0034032
NbL19g10620.1 = 0034033
NbL19g10620.1 = 0034641
NbL19g10620.1 = 0034654
NbL19g10620.1 = 0035337
NbL19g10620.1 = 0035383
NbL19g10620.1 = 0035384
NbL19g10620.1 = 0043062
NbL19g10620.1 = 0043226
NbL19g10620.1 = 0043227
NbL19g10620.1 = 0043229
NbL19g10620.1 = 0043231
NbL19g10620.1 = 0043436
NbL19g10620.1 = 0043603
NbL19g10620.1 = 0043604
NbL19g10620.1 = 0044085
NbL19g10620.1 = 0044237
NbL19g10620.1 = 0044238
NbL19g10620.1 = 0044249
NbL19g10620.1 = 0044255
NbL19g10620.1 = 0044271
NbL19g10620.1 = 0044272
NbL19g10620.1 = 0044281
NbL19g10620.1 = 0044424
NbL19g10620.1 = 0044444
NbL19g10620.1 = 0044464
NbL19g10620.1 = 0045229
NbL19g10620.1 = 0046390
NbL19g10620.1 = 0046483
NbL19g10620.1 = 0046949
NbL19g10620.1 = 0048229
NbL19g10620.1 = 0048646
NbL19g10620.1 = 0048856
NbL19g10620.1 = 0048869
NbL19g10620.1 = 0051186
NbL19g10620.1 = 0051188
NbL19g10620.1 = 0055086
NbL19g10620.1 = 0071616
NbL19g10620.1 = 0071704
NbL19g10620.1 = 0071840
NbL19g10620.1 = 0072521
NbL19g10620.1 = 0072522
NbL19g10620.1 = 0080110
NbL19g10620.1 = 0085029
NbL19g10620.1 = 0090407
NbL19g10620.1 = 1901135
NbL19g10620.1 = 1901137
NbL19g10620.1 = 1901293
NbL19g10620.1 = 1901360
NbL19g10620.1 = 1901362
NbL19g10620.1 = 1901564
NbL19g10620.1 = 1901566
NbL19g10620.1 = 1901568
NbL19g10620.1 = 1901570
NbL19g10620.1 = 1901576
NbL03g15240.1 = 0005575
NbL03g15240.1 = 0005911
NbL03g15240.1 = 0009506
NbL03g15240.1 = 0030054
NbL03g15240.1 = 0055044
NbL08g21710.1 = 0003674
NbL08g21710.1 = 0005215
NbL08g21710.1 = 0005575
NbL08g21710.1 = 0005623
NbL08g21710.1 = 0005886
NbL08g21710.1 = 0005887
NbL08g21710.1 = 0006810
NbL08g21710.1 = 0006811
NbL08g21710.1 = 0006820
NbL08g21710.1 = 0008150
NbL08g21710.1 = 0008272
NbL08g21710.1 = 0008509
NbL08g21710.1 = 0015075
NbL08g21710.1 = 0015103
NbL08g21710.1 = 0015116
NbL08g21710.1 = 0015318
NbL08g21710.1 = 0015698
NbL08g21710.1 = 0016020
NbL08g21710.1 = 0016021
NbL08g21710.1 = 0022857
NbL08g21710.1 = 0031224
NbL08g21710.1 = 0031226
NbL08g21710.1 = 0034220
NbL08g21710.1 = 0044425
NbL08g21710.1 = 0044459
NbL08g21710.1 = 0044464
NbL08g21710.1 = 0051179
NbL08g21710.1 = 0051234
NbL08g21710.1 = 0055085
NbL08g21710.1 = 0071944
NbL08g21710.1 = 0072348
NbL08g21710.1 = 0098656
NbL08g21710.1 = 0098660
NbL08g21710.1 = 0098661
NbL08g21710.1 = 1901682
NbL08g21710.1 = 1902358
NbL13g07170.1 = 0000003
NbL13g07170.1 = 0003006
NbL13g07170.1 = 0003674
NbL13g07170.1 = 0003700
NbL13g07170.1 = 0006355
NbL13g07170.1 = 0007275
NbL13g07170.1 = 0008150
NbL13g07170.1 = 0009888
NbL13g07170.1 = 0009889
NbL13g07170.1 = 0009909
NbL13g07170.1 = 0009911
NbL13g07170.1 = 0010073
NbL13g07170.1 = 0010074
NbL13g07170.1 = 0010077
NbL13g07170.1 = 0010154
NbL13g07170.1 = 0010468
NbL13g07170.1 = 0010556
NbL13g07170.1 = 0019219
NbL13g07170.1 = 0019222
NbL13g07170.1 = 0019827
NbL13g07170.1 = 0022414
NbL13g07170.1 = 0031323
NbL13g07170.1 = 0031326
NbL13g07170.1 = 0032501
NbL13g07170.1 = 0032502
NbL13g07170.1 = 0048507
NbL13g07170.1 = 0048518
NbL13g07170.1 = 0048580
NbL13g07170.1 = 0048582
NbL13g07170.1 = 0048608
NbL13g07170.1 = 0048731
NbL13g07170.1 = 0048831
NbL13g07170.1 = 0048856
NbL13g07170.1 = 0050789
NbL13g07170.1 = 0050793
NbL13g07170.1 = 0050794
NbL13g07170.1 = 0051094
NbL13g07170.1 = 0051171
NbL13g07170.1 = 0051239
NbL13g07170.1 = 0051240
NbL13g07170.1 = 0051252
NbL13g07170.1 = 0060255
NbL13g07170.1 = 0061458
NbL13g07170.1 = 0065007
NbL13g07170.1 = 0080090
NbL13g07170.1 = 0098727
NbL13g07170.1 = 0140110
NbL13g07170.1 = 1903506
NbL13g07170.1 = 2000026
NbL13g07170.1 = 2000112
NbL13g07170.1 = 2000241
NbL13g07170.1 = 2000243
NbL13g07170.1 = 2001141
NbL08g20190.1 = 0001504
NbL08g20190.1 = 0001505
NbL08g20190.1 = 0003333
NbL08g20190.1 = 0003674
NbL08g20190.1 = 0005215
NbL08g20190.1 = 0005310
NbL08g20190.1 = 0005313
NbL08g20190.1 = 0005326
NbL08g20190.1 = 0005342
NbL08g20190.1 = 0005575
NbL08g20190.1 = 0005623
NbL08g20190.1 = 0005886
NbL08g20190.1 = 0006810
NbL08g20190.1 = 0006811
NbL08g20190.1 = 0006812
NbL08g20190.1 = 0006820
NbL08g20190.1 = 0006835
NbL08g20190.1 = 0006836
NbL08g20190.1 = 0006855
NbL08g20190.1 = 0006865
NbL08g20190.1 = 0006868
NbL08g20190.1 = 0008150
NbL08g20190.1 = 0008324
NbL08g20190.1 = 0008509
NbL08g20190.1 = 0008514
NbL08g20190.1 = 0009605
NbL08g20190.1 = 0009607
NbL08g20190.1 = 0009624
NbL08g20190.1 = 0015075
NbL08g20190.1 = 0015171
NbL08g20190.1 = 0015172
NbL08g20190.1 = 0015175
NbL08g20190.1 = 0015179
NbL08g20190.1 = 0015180
NbL08g20190.1 = 0015186
NbL08g20190.1 = 0015193
NbL08g20190.1 = 0015194
NbL08g20190.1 = 0015238
NbL08g20190.1 = 0015318
NbL08g20190.1 = 0015711
NbL08g20190.1 = 0015740
NbL08g20190.1 = 0015800
NbL08g20190.1 = 0015801
NbL08g20190.1 = 0015804
NbL08g20190.1 = 0015807
NbL08g20190.1 = 0015808
NbL08g20190.1 = 0015810
NbL08g20190.1 = 0015813
NbL08g20190.1 = 0015824
NbL08g20190.1 = 0015825
NbL08g20190.1 = 0015827
NbL08g20190.1 = 0015849
NbL08g20190.1 = 0015893
NbL08g20190.1 = 0016020
NbL08g20190.1 = 0022857
NbL08g20190.1 = 0022858
NbL08g20190.1 = 0022889
NbL08g20190.1 = 0032328
NbL08g20190.1 = 0032329
NbL08g20190.1 = 0034220
NbL08g20190.1 = 0035524
NbL08g20190.1 = 0042221
NbL08g20190.1 = 0042493
NbL08g20190.1 = 0043090
NbL08g20190.1 = 0043207
NbL08g20190.1 = 0044464
NbL08g20190.1 = 0046942
NbL08g20190.1 = 0046943
NbL08g20190.1 = 0050896
NbL08g20190.1 = 0051179
NbL08g20190.1 = 0051234
NbL08g20190.1 = 0051704
NbL08g20190.1 = 0051707
NbL08g20190.1 = 0051938
NbL08g20190.1 = 0055085
NbL08g20190.1 = 0065007
NbL08g20190.1 = 0065008
NbL08g20190.1 = 0071702
NbL08g20190.1 = 0071705
NbL08g20190.1 = 0071944
NbL08g20190.1 = 0089718
NbL08g20190.1 = 0098655
NbL08g20190.1 = 0098656
NbL08g20190.1 = 0098657
NbL08g20190.1 = 0098712
NbL08g20190.1 = 0098739
NbL08g20190.1 = 1902475
NbL08g20190.1 = 1903825
NbL08g20190.1 = 1905039
NbL19g16100.1 = 0000981
NbL19g16100.1 = 0003674
NbL19g16100.1 = 0003700
NbL19g16100.1 = 0005575
NbL19g16100.1 = 0005622
NbL19g16100.1 = 0005623
NbL19g16100.1 = 0005634
NbL19g16100.1 = 0005654
NbL19g16100.1 = 0005730
NbL19g16100.1 = 0006355
NbL19g16100.1 = 0006357
NbL19g16100.1 = 0008150
NbL19g16100.1 = 0009889
NbL19g16100.1 = 0010468
NbL19g16100.1 = 0010556
NbL19g16100.1 = 0016592
NbL19g16100.1 = 0019219
NbL19g16100.1 = 0019222
NbL19g16100.1 = 0031323
NbL19g16100.1 = 0031326
NbL19g16100.1 = 0031974
NbL19g16100.1 = 0031981
NbL19g16100.1 = 0032991
NbL19g16100.1 = 0043226
NbL19g16100.1 = 0043227
NbL19g16100.1 = 0043228
NbL19g16100.1 = 0043229
NbL19g16100.1 = 0043231
NbL19g16100.1 = 0043232
NbL19g16100.1 = 0043233
NbL19g16100.1 = 0044422
NbL19g16100.1 = 0044424
NbL19g16100.1 = 0044428
NbL19g16100.1 = 0044446
NbL19g16100.1 = 0044451
NbL19g16100.1 = 0044464
NbL19g16100.1 = 0050789
NbL19g16100.1 = 0050794
NbL19g16100.1 = 0051171
NbL19g16100.1 = 0051252
NbL19g16100.1 = 0060255
NbL19g16100.1 = 0065007
NbL19g16100.1 = 0070013
NbL19g16100.1 = 0080090
NbL19g16100.1 = 0140110
NbL19g16100.1 = 1903506
NbL19g16100.1 = 2000112
NbL19g16100.1 = 2001141
NbL04g16890.1 = 0001101
NbL04g16890.1 = 0003674
NbL04g16890.1 = 0003700
NbL04g16890.1 = 0006355
NbL04g16890.1 = 0006950
NbL04g16890.1 = 0008150
NbL04g16890.1 = 0009266
NbL04g16890.1 = 0009409
NbL04g16890.1 = 0009414
NbL04g16890.1 = 0009415
NbL04g16890.1 = 0009628
NbL04g16890.1 = 0009889
NbL04g16890.1 = 0009891
NbL04g16890.1 = 0009893
NbL04g16890.1 = 0010035
NbL04g16890.1 = 0010468
NbL04g16890.1 = 0010556
NbL04g16890.1 = 0010557
NbL04g16890.1 = 0010604
NbL04g16890.1 = 0010628
NbL04g16890.1 = 0019219
NbL04g16890.1 = 0019222
NbL04g16890.1 = 0031323
NbL04g16890.1 = 0031325
NbL04g16890.1 = 0031326
NbL04g16890.1 = 0031328
NbL04g16890.1 = 0042221
NbL04g16890.1 = 0045893
NbL04g16890.1 = 0045935
NbL04g16890.1 = 0048518
NbL04g16890.1 = 0048522
NbL04g16890.1 = 0050789
NbL04g16890.1 = 0050794
NbL04g16890.1 = 0050896
NbL04g16890.1 = 0051171
NbL04g16890.1 = 0051173
NbL04g16890.1 = 0051252
NbL04g16890.1 = 0051254
NbL04g16890.1 = 0060255
NbL04g16890.1 = 0065007
NbL04g16890.1 = 0080090
NbL04g16890.1 = 0140110
NbL04g16890.1 = 1901700
NbL04g16890.1 = 1902680
NbL04g16890.1 = 1903506
NbL04g16890.1 = 1903508
NbL04g16890.1 = 2000112
NbL04g16890.1 = 2001141
NbL06g18520.1 = 0003674
NbL06g18520.1 = 0005488
NbL06g18520.1 = 0005507
NbL06g18520.1 = 0005575
NbL06g18520.1 = 0005622
NbL06g18520.1 = 0005623
NbL06g18520.1 = 0005634
NbL06g18520.1 = 0005737
NbL06g18520.1 = 0005829
NbL06g18520.1 = 0008150
NbL06g18520.1 = 0008270
NbL06g18520.1 = 0009507
NbL06g18520.1 = 0009536
NbL06g18520.1 = 0009889
NbL06g18520.1 = 0009890
NbL06g18520.1 = 0009892
NbL06g18520.1 = 0010310
NbL06g18520.1 = 0010727
NbL06g18520.1 = 0010728
NbL06g18520.1 = 0010730
NbL06g18520.1 = 0016151
NbL06g18520.1 = 0019222
NbL06g18520.1 = 0031323
NbL06g18520.1 = 0031324
NbL06g18520.1 = 0031326
NbL06g18520.1 = 0031327
NbL06g18520.1 = 0043167
NbL06g18520.1 = 0043169
NbL06g18520.1 = 0043226
NbL06g18520.1 = 0043227
NbL06g18520.1 = 0043229
NbL06g18520.1 = 0043231
NbL06g18520.1 = 0044424
NbL06g18520.1 = 0044444
NbL06g18520.1 = 0044464
NbL06g18520.1 = 0046872
NbL06g18520.1 = 0046914
NbL06g18520.1 = 0048519
NbL06g18520.1 = 0048523
NbL06g18520.1 = 0050789
NbL06g18520.1 = 0050794
NbL06g18520.1 = 0050897
NbL06g18520.1 = 0051193
NbL06g18520.1 = 0051195
NbL06g18520.1 = 0065007
NbL06g18520.1 = 1903426
NbL06g18520.1 = 1903427
NbL06g18520.1 = 2000377
NbL06g18520.1 = 2000378
NbL09g04010.1 = 0003674
NbL09g04010.1 = 0003824
NbL09g04010.1 = 0004601
NbL09g04010.1 = 0005575
NbL09g04010.1 = 0005618
NbL09g04010.1 = 0005623
NbL09g04010.1 = 0005911
NbL09g04010.1 = 0008150
NbL09g04010.1 = 0008152
NbL09g04010.1 = 0009505
NbL09g04010.1 = 0009506
NbL09g04010.1 = 0009636
NbL09g04010.1 = 0009664
NbL09g04010.1 = 0009987
NbL09g04010.1 = 0016043
NbL09g04010.1 = 0016209
NbL09g04010.1 = 0016491
NbL09g04010.1 = 0016684
NbL09g04010.1 = 0030054
NbL09g04010.1 = 0030312
NbL09g04010.1 = 0042221
NbL09g04010.1 = 0044464
NbL09g04010.1 = 0045229
NbL09g04010.1 = 0050896
NbL09g04010.1 = 0051716
NbL09g04010.1 = 0055044
NbL09g04010.1 = 0055114
NbL09g04010.1 = 0070887
NbL09g04010.1 = 0071554
NbL09g04010.1 = 0071555
NbL09g04010.1 = 0071669
NbL09g04010.1 = 0071840
NbL09g04010.1 = 0071944
NbL09g04010.1 = 0097237
NbL09g04010.1 = 0098754
NbL09g04010.1 = 0098869
NbL09g04010.1 = 1990748
NbL07g12150.1 = 0003674
NbL07g12150.1 = 0003824
NbL07g12150.1 = 0005575
NbL07g12150.1 = 0005622
NbL07g12150.1 = 0005623
NbL07g12150.1 = 0005737
NbL07g12150.1 = 0005773
NbL07g12150.1 = 0005794
NbL07g12150.1 = 0005911
NbL07g12150.1 = 0008150
NbL07g12150.1 = 0008374
NbL07g12150.1 = 0009506
NbL07g12150.1 = 0009987
NbL07g12150.1 = 0012505
NbL07g12150.1 = 0016407
NbL07g12150.1 = 0016413
NbL07g12150.1 = 0016740
NbL07g12150.1 = 0016746
NbL07g12150.1 = 0016747
NbL07g12150.1 = 0030054
NbL07g12150.1 = 0043226
NbL07g12150.1 = 0043227
NbL07g12150.1 = 0043229
NbL07g12150.1 = 0043231
NbL07g12150.1 = 0044424
NbL07g12150.1 = 0044444
NbL07g12150.1 = 0044464
NbL07g12150.1 = 0055044
NbL07g12150.1 = 0071554
NbL13g06030.1 = 0000981
NbL13g06030.1 = 0000988
NbL13g06030.1 = 0000989
NbL13g06030.1 = 0001067
NbL13g06030.1 = 0001076
NbL13g06030.1 = 0001134
NbL13g06030.1 = 0001135
NbL13g06030.1 = 0003674
NbL13g06030.1 = 0003676
NbL13g06030.1 = 0003677
NbL13g06030.1 = 0003700
NbL13g06030.1 = 0005488
NbL13g06030.1 = 0005575
NbL13g06030.1 = 0005622
NbL13g06030.1 = 0005623
NbL13g06030.1 = 0005634
NbL13g06030.1 = 0006355
NbL13g06030.1 = 0006357
NbL13g06030.1 = 0008150
NbL13g06030.1 = 0009889
NbL13g06030.1 = 0009987
NbL13g06030.1 = 0010468
NbL13g06030.1 = 0010556
NbL13g06030.1 = 0019219
NbL13g06030.1 = 0019222
NbL13g06030.1 = 0030154
NbL13g06030.1 = 0031323
NbL13g06030.1 = 0031326
NbL13g06030.1 = 0032502
NbL13g06030.1 = 0043226
NbL13g06030.1 = 0043227
NbL13g06030.1 = 0043229
NbL13g06030.1 = 0043231
NbL13g06030.1 = 0043565
NbL13g06030.1 = 0044212
NbL13g06030.1 = 0044424
NbL13g06030.1 = 0044464
NbL13g06030.1 = 0048869
NbL13g06030.1 = 0050789
NbL13g06030.1 = 0050794
NbL13g06030.1 = 0051171
NbL13g06030.1 = 0051252
NbL13g06030.1 = 0060255
NbL13g06030.1 = 0065007
NbL13g06030.1 = 0080090
NbL13g06030.1 = 0097159
NbL13g06030.1 = 0140110
NbL13g06030.1 = 1901363
NbL13g06030.1 = 1903506
NbL13g06030.1 = 2000112
NbL13g06030.1 = 2001141
NbL06g04310.1 = 0003674
NbL06g04310.1 = 0003676
NbL06g04310.1 = 0003677
NbL06g04310.1 = 0003700
NbL06g04310.1 = 0005488
NbL06g04310.1 = 0005575
NbL06g04310.1 = 0005622
NbL06g04310.1 = 0005623
NbL06g04310.1 = 0005634
NbL06g04310.1 = 0006355
NbL06g04310.1 = 0008150
NbL06g04310.1 = 0009889
NbL06g04310.1 = 0010468
NbL06g04310.1 = 0010556
NbL06g04310.1 = 0019219
NbL06g04310.1 = 0019222
NbL06g04310.1 = 0022603
NbL06g04310.1 = 0031323
NbL06g04310.1 = 0031326
NbL06g04310.1 = 0043226
NbL06g04310.1 = 0043227
NbL06g04310.1 = 0043229
NbL06g04310.1 = 0043231
NbL06g04310.1 = 0043565
NbL06g04310.1 = 0044424
NbL06g04310.1 = 0044464
NbL06g04310.1 = 0048831
NbL06g04310.1 = 0050789
NbL06g04310.1 = 0050793
NbL06g04310.1 = 0050794
NbL06g04310.1 = 0051171
NbL06g04310.1 = 0051239
NbL06g04310.1 = 0051252
NbL06g04310.1 = 0060255
NbL06g04310.1 = 0060688
NbL06g04310.1 = 0065007
NbL06g04310.1 = 0080090
NbL06g04310.1 = 0097159
NbL06g04310.1 = 0140110
NbL06g04310.1 = 1900618
NbL06g04310.1 = 1901363
NbL06g04310.1 = 1903506
NbL06g04310.1 = 1905428
NbL06g04310.1 = 2000026
NbL06g04310.1 = 2000032
NbL06g04310.1 = 2000112
NbL06g04310.1 = 2001141
NbL02g26050.1 = 0000278
NbL02g26050.1 = 0000281
NbL02g26050.1 = 0000902
NbL02g26050.1 = 0000904
NbL02g26050.1 = 0000910
NbL02g26050.1 = 0001508
NbL02g26050.1 = 0002028
NbL02g26050.1 = 0003008
NbL02g26050.1 = 0003254
NbL02g26050.1 = 0003674
NbL02g26050.1 = 0005198
NbL02g26050.1 = 0005200
NbL02g26050.1 = 0005488
NbL02g26050.1 = 0005515
NbL02g26050.1 = 0005575
NbL02g26050.1 = 0005622
NbL02g26050.1 = 0005623
NbL02g26050.1 = 0005737
NbL02g26050.1 = 0005783
NbL02g26050.1 = 0005794
NbL02g26050.1 = 0005829
NbL02g26050.1 = 0005856
NbL02g26050.1 = 0005886
NbL02g26050.1 = 0005911
NbL02g26050.1 = 0006810
NbL02g26050.1 = 0006888
NbL02g26050.1 = 0006892
NbL02g26050.1 = 0006893
NbL02g26050.1 = 0006996
NbL02g26050.1 = 0007009
NbL02g26050.1 = 0007010
NbL02g26050.1 = 0007016
NbL02g26050.1 = 0007049
NbL02g26050.1 = 0007154
NbL02g26050.1 = 0007275
NbL02g26050.1 = 0007399
NbL02g26050.1 = 0007409
NbL02g26050.1 = 0007528
NbL02g26050.1 = 0008092
NbL02g26050.1 = 0008104
NbL02g26050.1 = 0008150
NbL02g26050.1 = 0009653
NbL02g26050.1 = 0009893
NbL02g26050.1 = 0009986
NbL02g26050.1 = 0009987
NbL02g26050.1 = 0010035
NbL02g26050.1 = 0010038
NbL02g26050.1 = 0010256
NbL02g26050.1 = 0010468
NbL02g26050.1 = 0010604
NbL02g26050.1 = 0010628
NbL02g26050.1 = 0010646
NbL02g26050.1 = 0010647
NbL02g26050.1 = 0010649
NbL02g26050.1 = 0010650
NbL02g26050.1 = 0010765
NbL02g26050.1 = 0010959
NbL02g26050.1 = 0010960
NbL02g26050.1 = 0012505
NbL02g26050.1 = 0014704
NbL02g26050.1 = 0014731
NbL02g26050.1 = 0015031
NbL02g26050.1 = 0015833
NbL02g26050.1 = 0016020
NbL02g26050.1 = 0016043
NbL02g26050.1 = 0016192
NbL02g26050.1 = 0016323
NbL02g26050.1 = 0016328
NbL02g26050.1 = 0016528
NbL02g26050.1 = 0016529
NbL02g26050.1 = 0019222
NbL02g26050.1 = 0019226
NbL02g26050.1 = 0019228
NbL02g26050.1 = 0022008
NbL02g26050.1 = 0022402
NbL02g26050.1 = 0022407
NbL02g26050.1 = 0022409
NbL02g26050.1 = 0022607
NbL02g26050.1 = 0022898
NbL02g26050.1 = 0023052
NbL02g26050.1 = 0030016
NbL02g26050.1 = 0030017
NbL02g26050.1 = 0030018
NbL02g26050.1 = 0030030
NbL02g26050.1 = 0030054
NbL02g26050.1 = 0030154
NbL02g26050.1 = 0030155
NbL02g26050.1 = 0030182
NbL02g26050.1 = 0030315
NbL02g26050.1 = 0030424
NbL02g26050.1 = 0030425
NbL02g26050.1 = 0030507
NbL02g26050.1 = 0030674
NbL02g26050.1 = 0031175
NbL02g26050.1 = 0031594
NbL02g26050.1 = 0031674
NbL02g26050.1 = 0032026
NbL02g26050.1 = 0032386
NbL02g26050.1 = 0032388
NbL02g26050.1 = 0032409
NbL02g26050.1 = 0032410
NbL02g26050.1 = 0032411
NbL02g26050.1 = 0032412
NbL02g26050.1 = 0032413
NbL02g26050.1 = 0032414
NbL02g26050.1 = 0032501
NbL02g26050.1 = 0032502
NbL02g26050.1 = 0032507
NbL02g26050.1 = 0032879
NbL02g26050.1 = 0032880
NbL02g26050.1 = 0032989
NbL02g26050.1 = 0032990
NbL02g26050.1 = 0033036
NbL02g26050.1 = 0033157
NbL02g26050.1 = 0033267
NbL02g26050.1 = 0033268
NbL02g26050.1 = 0034110
NbL02g26050.1 = 0034112
NbL02g26050.1 = 0034613
NbL02g26050.1 = 0034762
NbL02g26050.1 = 0034763
NbL02g26050.1 = 0034764
NbL02g26050.1 = 0034765
NbL02g26050.1 = 0034766
NbL02g26050.1 = 0034767
NbL02g26050.1 = 0035637
NbL02g26050.1 = 0036477
NbL02g26050.1 = 0042221
NbL02g26050.1 = 0042383
NbL02g26050.1 = 0042391
NbL02g26050.1 = 0042592
NbL02g26050.1 = 0042886
NbL02g26050.1 = 0042995
