(species=Nicotiana benthamiana)(type=Biological Process)(curator=GO)
NbL11g16550.1 = 0071704
NbL11g16550.1 = 0097159
NbL11g16550.1 = 1901265
NbL11g16550.1 = 1901363
NbL11g16550.1 = 1901576
NbL09g09710.1 = 0003674
NbL09g09710.1 = 0003824
NbL09g09710.1 = 0004672
NbL09g09710.1 = 0004674
NbL09g09710.1 = 0004693
NbL09g09710.1 = 0005575
NbL09g09710.1 = 0005622
NbL09g09710.1 = 0005623
NbL09g09710.1 = 0005634
NbL09g09710.1 = 0005886
NbL09g09710.1 = 0006464
NbL09g09710.1 = 0006468
NbL09g09710.1 = 0006793
NbL09g09710.1 = 0006796
NbL09g09710.1 = 0006807
NbL09g09710.1 = 0008150
NbL09g09710.1 = 0008152
NbL09g09710.1 = 0009987
NbL09g09710.1 = 0016020
NbL09g09710.1 = 0016301
NbL09g09710.1 = 0016310
NbL09g09710.1 = 0016740
NbL09g09710.1 = 0016772
NbL09g09710.1 = 0016773
NbL09g09710.1 = 0019538
NbL09g09710.1 = 0036211
NbL09g09710.1 = 0043170
NbL09g09710.1 = 0043226
NbL09g09710.1 = 0043227
NbL09g09710.1 = 0043229
NbL09g09710.1 = 0043231
NbL09g09710.1 = 0043412
NbL09g09710.1 = 0044237
NbL09g09710.1 = 0044238
NbL09g09710.1 = 0044260
NbL09g09710.1 = 0044267
NbL09g09710.1 = 0044424
NbL09g09710.1 = 0044464
NbL09g09710.1 = 0050789
NbL09g09710.1 = 0050794
NbL09g09710.1 = 0051726
NbL09g09710.1 = 0065007
NbL09g09710.1 = 0071704
NbL09g09710.1 = 0071944
NbL09g09710.1 = 0097472
NbL09g09710.1 = 0140096
NbL09g09710.1 = 1901564
NbL15g13310.1 = 0001101
NbL15g13310.1 = 0003674
NbL15g13310.1 = 0003824
NbL15g13310.1 = 0004672
NbL15g13310.1 = 0004674
NbL15g13310.1 = 0005575
NbL15g13310.1 = 0005622
NbL15g13310.1 = 0005623
NbL15g13310.1 = 0005634
NbL15g13310.1 = 0005737
NbL15g13310.1 = 0005886
NbL15g13310.1 = 0006464
NbL15g13310.1 = 0006468
NbL15g13310.1 = 0006793
NbL15g13310.1 = 0006796
NbL15g13310.1 = 0006807
NbL15g13310.1 = 0006950
NbL15g13310.1 = 0006970
NbL15g13310.1 = 0007154
NbL15g13310.1 = 0007165
NbL15g13310.1 = 0008150
NbL15g13310.1 = 0008152
NbL15g13310.1 = 0009628
NbL15g13310.1 = 0009651
NbL15g13310.1 = 0009719
NbL15g13310.1 = 0009725
NbL15g13310.1 = 0009737
NbL15g13310.1 = 0009987
NbL15g13310.1 = 0010033
NbL15g13310.1 = 0016020
NbL15g13310.1 = 0016301
NbL15g13310.1 = 0016310
NbL15g13310.1 = 0016740
NbL15g13310.1 = 0016772
NbL15g13310.1 = 0016773
NbL15g13310.1 = 0018105
NbL15g13310.1 = 0018107
NbL15g13310.1 = 0018193
NbL15g13310.1 = 0018209
NbL15g13310.1 = 0018210
NbL15g13310.1 = 0019538
NbL15g13310.1 = 0023052
NbL15g13310.1 = 0033993
NbL15g13310.1 = 0035556
NbL15g13310.1 = 0036211
NbL15g13310.1 = 0042221
NbL15g13310.1 = 0043170
NbL15g13310.1 = 0043226
NbL15g13310.1 = 0043227
NbL15g13310.1 = 0043229
NbL15g13310.1 = 0043231
NbL15g13310.1 = 0043412
NbL15g13310.1 = 0044237
NbL15g13310.1 = 0044238
NbL15g13310.1 = 0044260
NbL15g13310.1 = 0044267
NbL15g13310.1 = 0044424
NbL15g13310.1 = 0044464
NbL15g13310.1 = 0050789
NbL15g13310.1 = 0050794
NbL15g13310.1 = 0050896
NbL15g13310.1 = 0051716
NbL15g13310.1 = 0065007
NbL15g13310.1 = 0071704
NbL15g13310.1 = 0071944
NbL15g13310.1 = 0097305
NbL15g13310.1 = 0140096
NbL15g13310.1 = 1901564
NbL15g13310.1 = 1901700
NbL08g21370.1 = 0003674
NbL08g21370.1 = 0003824
NbL08g21370.1 = 0005575
NbL08g21370.1 = 0005622
NbL08g21370.1 = 0005623
NbL08g21370.1 = 0005634
NbL08g21370.1 = 0005737
NbL08g21370.1 = 0005829
NbL08g21370.1 = 0016787
NbL08g21370.1 = 0016817
NbL08g21370.1 = 0016818
NbL08g21370.1 = 0043226
NbL08g21370.1 = 0043227
NbL08g21370.1 = 0043229
NbL08g21370.1 = 0043231
NbL08g21370.1 = 0044424
NbL08g21370.1 = 0044444
NbL08g21370.1 = 0044464
NbL10g19670.1 = 0003674
NbL10g19670.1 = 0003700
NbL10g19670.1 = 0005575
NbL10g19670.1 = 0005622
NbL10g19670.1 = 0005623
NbL10g19670.1 = 0005634
NbL10g19670.1 = 0005737
NbL10g19670.1 = 0006355
NbL10g19670.1 = 0008150
NbL10g19670.1 = 0009889
NbL10g19670.1 = 0009892
NbL10g19670.1 = 0010468
NbL10g19670.1 = 0010556
NbL10g19670.1 = 0010605
NbL10g19670.1 = 0010629
NbL10g19670.1 = 0019219
NbL10g19670.1 = 0019222
NbL10g19670.1 = 0031323
NbL10g19670.1 = 0031326
NbL10g19670.1 = 0043226
NbL10g19670.1 = 0043227
NbL10g19670.1 = 0043229
NbL10g19670.1 = 0043231
NbL10g19670.1 = 0044424
NbL10g19670.1 = 0044464
NbL10g19670.1 = 0048519
NbL10g19670.1 = 0050789
NbL10g19670.1 = 0050794
NbL10g19670.1 = 0051171
NbL10g19670.1 = 0051252
NbL10g19670.1 = 0060255
NbL10g19670.1 = 0065007
NbL10g19670.1 = 0080090
NbL10g19670.1 = 0140110
NbL10g19670.1 = 1903506
NbL10g19670.1 = 2000112
NbL10g19670.1 = 2001141
NbL05g09610.1 = 0003674
NbL05g09610.1 = 0003700
NbL05g09610.1 = 0005575
NbL05g09610.1 = 0005622
NbL05g09610.1 = 0005623
NbL05g09610.1 = 0005634
NbL05g09610.1 = 0006355
NbL05g09610.1 = 0008150
NbL05g09610.1 = 0009889
NbL05g09610.1 = 0010468
NbL05g09610.1 = 0010556
NbL05g09610.1 = 0019219
NbL05g09610.1 = 0019222
NbL05g09610.1 = 0031323
NbL05g09610.1 = 0031326
NbL05g09610.1 = 0043226
NbL05g09610.1 = 0043227
NbL05g09610.1 = 0043229
NbL05g09610.1 = 0043231
NbL05g09610.1 = 0044424
NbL05g09610.1 = 0044464
NbL05g09610.1 = 0050789
NbL05g09610.1 = 0050794
NbL05g09610.1 = 0051171
NbL05g09610.1 = 0051252
NbL05g09610.1 = 0060255
NbL05g09610.1 = 0065007
NbL05g09610.1 = 0080090
NbL05g09610.1 = 0140110
NbL05g09610.1 = 1903506
NbL05g09610.1 = 2000112
NbL05g09610.1 = 2001141
NbL18g19190.1 = 0003674
NbL18g19190.1 = 0004857
NbL18g19190.1 = 0008150
NbL18g19190.1 = 0030234
NbL18g19190.1 = 0043086
NbL18g19190.1 = 0044092
NbL18g19190.1 = 0048509
NbL18g19190.1 = 0050789
NbL18g19190.1 = 0050790
NbL18g19190.1 = 0050793
NbL18g19190.1 = 0065007
NbL18g19190.1 = 0065009
NbL18g19190.1 = 0098772
NbL18g19190.1 = 1902183
NbL03g01770.1 = 0005575
NbL03g01770.1 = 0005618
NbL03g01770.1 = 0005623
NbL03g01770.1 = 0009505
NbL03g01770.1 = 0030312
NbL03g01770.1 = 0044464
NbL03g01770.1 = 0071944
NbL19g06620.1 = 0003674
NbL19g06620.1 = 0005215
NbL19g06620.1 = 0005337
NbL19g06620.1 = 0005575
NbL19g06620.1 = 0005623
NbL19g06620.1 = 0005886
NbL19g06620.1 = 0006810
NbL19g06620.1 = 0008150
NbL19g06620.1 = 0015858
NbL19g06620.1 = 0015931
NbL19g06620.1 = 0015932
NbL19g06620.1 = 0016020
NbL19g06620.1 = 0022857
NbL19g06620.1 = 0044464
NbL19g06620.1 = 0051179
NbL19g06620.1 = 0051234
NbL19g06620.1 = 0055085
NbL19g06620.1 = 0071702
NbL19g06620.1 = 0071705
NbL19g06620.1 = 0071944
NbL19g06620.1 = 1901264
NbL19g06620.1 = 1901505
NbL19g06620.1 = 1901642
NbL19g21520.1 = 0000302
NbL19g21520.1 = 0001101
NbL19g21520.1 = 0003674
NbL19g21520.1 = 0003824
NbL19g21520.1 = 0005575
NbL19g21520.1 = 0005622
NbL19g21520.1 = 0005623
NbL19g21520.1 = 0006082
NbL19g21520.1 = 0006725
NbL19g21520.1 = 0006807
NbL19g21520.1 = 0006950
NbL19g21520.1 = 0006970
NbL19g21520.1 = 0006972
NbL19g21520.1 = 0006979
NbL19g21520.1 = 0007154
NbL19g21520.1 = 0007275
NbL19g21520.1 = 0008150
NbL19g21520.1 = 0008152
NbL19g21520.1 = 0008194
NbL19g21520.1 = 0009414
NbL19g21520.1 = 0009415
NbL19g21520.1 = 0009605
NbL19g21520.1 = 0009628
NbL19g21520.1 = 0009636
NbL19g21520.1 = 0009651
NbL19g21520.1 = 0009653
NbL19g21520.1 = 0009719
NbL19g21520.1 = 0009725
NbL19g21520.1 = 0009737
NbL19g21520.1 = 0009850
NbL19g21520.1 = 0009987
NbL19g21520.1 = 0009991
NbL19g21520.1 = 0010016
NbL19g21520.1 = 0010033
NbL19g21520.1 = 0010035
NbL19g21520.1 = 0010817
NbL19g21520.1 = 0016740
NbL19g21520.1 = 0016757
NbL19g21520.1 = 0016758
NbL19g21520.1 = 0019752
NbL19g21520.1 = 0031668
NbL19g21520.1 = 0032501
NbL19g21520.1 = 0032502
NbL19g21520.1 = 0032870
NbL19g21520.1 = 0033554
NbL19g21520.1 = 0033993
NbL19g21520.1 = 0034599
NbL19g21520.1 = 0034614
NbL19g21520.1 = 0034641
NbL19g21520.1 = 0035251
NbL19g21520.1 = 0035690
NbL19g21520.1 = 0042221
NbL19g21520.1 = 0042430
NbL19g21520.1 = 0042445
NbL19g21520.1 = 0042493
NbL19g21520.1 = 0042538
NbL19g21520.1 = 0042542
NbL19g21520.1 = 0042631
NbL19g21520.1 = 0043226
NbL19g21520.1 = 0043227
NbL19g21520.1 = 0043229
NbL19g21520.1 = 0043231
NbL19g21520.1 = 0043436
NbL19g21520.1 = 0044237
NbL19g21520.1 = 0044281
NbL19g21520.1 = 0044424
NbL19g21520.1 = 0044464
NbL19g21520.1 = 0046483
NbL19g21520.1 = 0046527
NbL19g21520.1 = 0046677
NbL19g21520.1 = 0048367
NbL19g21520.1 = 0048731
NbL19g21520.1 = 0048856
NbL19g21520.1 = 0050896
NbL19g21520.1 = 0051716
NbL19g21520.1 = 0052638
NbL19g21520.1 = 0065007
NbL19g21520.1 = 0065008
NbL19g21520.1 = 0070301
NbL19g21520.1 = 0070887
NbL19g21520.1 = 0071214
NbL19g21520.1 = 0071215
NbL19g21520.1 = 0071229
NbL19g21520.1 = 0071236
NbL19g21520.1 = 0071310
NbL19g21520.1 = 0071396
NbL19g21520.1 = 0071462
NbL19g21520.1 = 0071470
NbL19g21520.1 = 0071472
NbL19g21520.1 = 0071474
NbL19g21520.1 = 0071475
NbL19g21520.1 = 0071495
NbL19g21520.1 = 0071496
NbL19g21520.1 = 0071704
NbL19g21520.1 = 0080024
NbL19g21520.1 = 0080043
NbL19g21520.1 = 0080044
NbL19g21520.1 = 0080167
NbL19g21520.1 = 0097237
NbL19g21520.1 = 0097305
NbL19g21520.1 = 0097306
NbL19g21520.1 = 0104004
NbL19g21520.1 = 1901360
NbL19g21520.1 = 1901564
NbL19g21520.1 = 1901700
NbL19g21520.1 = 1901701
NbL05g20760.1 = 0003002
NbL05g20760.1 = 0003674
NbL05g20760.1 = 0003700
NbL05g20760.1 = 0006355
NbL05g20760.1 = 0007154
NbL05g20760.1 = 0007165
NbL05g20760.1 = 0007275
NbL05g20760.1 = 0007389
NbL05g20760.1 = 0008150
NbL05g20760.1 = 0009653
NbL05g20760.1 = 0009719
NbL05g20760.1 = 0009725
NbL05g20760.1 = 0009733
NbL05g20760.1 = 0009734
NbL05g20760.1 = 0009755
NbL05g20760.1 = 0009791
NbL05g20760.1 = 0009888
NbL05g20760.1 = 0009889
NbL05g20760.1 = 0009956
NbL05g20760.1 = 0009987
NbL05g20760.1 = 0010015
NbL05g20760.1 = 0010033
NbL05g20760.1 = 0010073
NbL05g20760.1 = 0010074
NbL05g20760.1 = 0010101
NbL05g20760.1 = 0010102
NbL05g20760.1 = 0010311
NbL05g20760.1 = 0010468
NbL05g20760.1 = 0010492
NbL05g20760.1 = 0010556
NbL05g20760.1 = 0019219
NbL05g20760.1 = 0019222
NbL05g20760.1 = 0019827
NbL05g20760.1 = 0022622
NbL05g20760.1 = 0023052
NbL05g20760.1 = 0031323
NbL05g20760.1 = 0031326
NbL05g20760.1 = 0032501
NbL05g20760.1 = 0032502
NbL05g20760.1 = 0032870
NbL05g20760.1 = 0042221
NbL05g20760.1 = 0048364
NbL05g20760.1 = 0048507
NbL05g20760.1 = 0048527
NbL05g20760.1 = 0048528
NbL05g20760.1 = 0048646
NbL05g20760.1 = 0048731
NbL05g20760.1 = 0048856
NbL05g20760.1 = 0050789
NbL05g20760.1 = 0050794
NbL05g20760.1 = 0050896
NbL05g20760.1 = 0051171
NbL05g20760.1 = 0051252
NbL05g20760.1 = 0051716
NbL05g20760.1 = 0060255
NbL05g20760.1 = 0060771
NbL05g20760.1 = 0060772
NbL05g20760.1 = 0060774
NbL05g20760.1 = 0065007
NbL05g20760.1 = 0070887
NbL05g20760.1 = 0071310
NbL05g20760.1 = 0071365
NbL05g20760.1 = 0071495
NbL05g20760.1 = 0080090
NbL05g20760.1 = 0090696
NbL05g20760.1 = 0090697
NbL05g20760.1 = 0090698
NbL05g20760.1 = 0098727
NbL05g20760.1 = 0099402
NbL05g20760.1 = 0140110
NbL05g20760.1 = 1903506
NbL05g20760.1 = 1905392
NbL05g20760.1 = 1905393
NbL05g20760.1 = 2000112
NbL05g20760.1 = 2001141
NbL10g09670.1 = 0005575
NbL10g09670.1 = 0005911
NbL10g09670.1 = 0009506
NbL10g09670.1 = 0030054
NbL10g09670.1 = 0055044
NbL14g02930.1 = 0000003
NbL14g02930.1 = 0003006
NbL14g02930.1 = 0005575
NbL14g02930.1 = 0005622
NbL14g02930.1 = 0005623
NbL14g02930.1 = 0005737
NbL14g02930.1 = 0007275
NbL14g02930.1 = 0008150
NbL14g02930.1 = 0009507
NbL14g02930.1 = 0009536
NbL14g02930.1 = 0009790
NbL14g02930.1 = 0009791
NbL14g02930.1 = 0009793
NbL14g02930.1 = 0010154
NbL14g02930.1 = 0022414
NbL14g02930.1 = 0032501
NbL14g02930.1 = 0032502
NbL14g02930.1 = 0043226
NbL14g02930.1 = 0043227
NbL14g02930.1 = 0043229
NbL14g02930.1 = 0043231
NbL14g02930.1 = 0044424
NbL14g02930.1 = 0044444
NbL14g02930.1 = 0044464
NbL14g02930.1 = 0048316
NbL14g02930.1 = 0048608
NbL14g02930.1 = 0048731
NbL14g02930.1 = 0048856
NbL14g02930.1 = 0061458
NbL15g06380.1 = 0003674
NbL15g06380.1 = 0003824
NbL15g06380.1 = 0004794
NbL15g06380.1 = 0005488
NbL15g06380.1 = 0005515
NbL15g06380.1 = 0005575
NbL15g06380.1 = 0005622
NbL15g06380.1 = 0005623
NbL15g06380.1 = 0005737
NbL15g06380.1 = 0006082
NbL15g06380.1 = 0006520
NbL15g06380.1 = 0006549
NbL15g06380.1 = 0006807
NbL15g06380.1 = 0008150
NbL15g06380.1 = 0008152
NbL15g06380.1 = 0008652
NbL15g06380.1 = 0009058
NbL15g06380.1 = 0009081
NbL15g06380.1 = 0009082
NbL15g06380.1 = 0009097
NbL15g06380.1 = 0009507
NbL15g06380.1 = 0009536
NbL15g06380.1 = 0009987
NbL15g06380.1 = 0016053
NbL15g06380.1 = 0016829
NbL15g06380.1 = 0016840
NbL15g06380.1 = 0016841
NbL15g06380.1 = 0019752
NbL15g06380.1 = 0042802
NbL15g06380.1 = 0043226
NbL15g06380.1 = 0043227
NbL15g06380.1 = 0043229
NbL15g06380.1 = 0043231
NbL15g06380.1 = 0043436
NbL15g06380.1 = 0044237
NbL15g06380.1 = 0044238
NbL15g06380.1 = 0044249
NbL15g06380.1 = 0044281
NbL15g06380.1 = 0044283
NbL15g06380.1 = 0044424
NbL15g06380.1 = 0044444
NbL15g06380.1 = 0044464
NbL15g06380.1 = 0046394
NbL15g06380.1 = 0071704
NbL15g06380.1 = 1901564
NbL15g06380.1 = 1901566
NbL15g06380.1 = 1901576
NbL15g06380.1 = 1901605
NbL15g06380.1 = 1901607
NbL14g06370.1 = 0000003
NbL14g06370.1 = 0000323
NbL14g06370.1 = 0002084
NbL14g06370.1 = 0003674
NbL14g06370.1 = 0003824
NbL14g06370.1 = 0005575
NbL14g06370.1 = 0005622
NbL14g06370.1 = 0005623
NbL14g06370.1 = 0005737
NbL14g06370.1 = 0005764
NbL14g06370.1 = 0005773
NbL14g06370.1 = 0006464
NbL14g06370.1 = 0006807
NbL14g06370.1 = 0006810
NbL14g06370.1 = 0006897
NbL14g06370.1 = 0006898
NbL14g06370.1 = 0006996
NbL14g06370.1 = 0007005
NbL14g06370.1 = 0007275
NbL14g06370.1 = 0007610
NbL14g06370.1 = 0008150
NbL14g06370.1 = 0008152
NbL14g06370.1 = 0008474
NbL14g06370.1 = 0009056
NbL14g06370.1 = 0009057
NbL14g06370.1 = 0009791
NbL14g06370.1 = 0009987
NbL14g06370.1 = 0016043
NbL14g06370.1 = 0016192
NbL14g06370.1 = 0016787
NbL14g06370.1 = 0016788
NbL14g06370.1 = 0016790
NbL14g06370.1 = 0018991
NbL14g06370.1 = 0019098
NbL14g06370.1 = 0019538
NbL14g06370.1 = 0022414
NbL14g06370.1 = 0030163
NbL14g06370.1 = 0032501
NbL14g06370.1 = 0032502
NbL14g06370.1 = 0032504
NbL14g06370.1 = 0035601
NbL14g06370.1 = 0036211
NbL14g06370.1 = 0042157
NbL14g06370.1 = 0042159
NbL14g06370.1 = 0043170
NbL14g06370.1 = 0043226
NbL14g06370.1 = 0043227
NbL14g06370.1 = 0043229
NbL14g06370.1 = 0043231
NbL14g06370.1 = 0043412
NbL14g06370.1 = 0044237
NbL14g06370.1 = 0044238
NbL14g06370.1 = 0044248
NbL14g06370.1 = 0044257
NbL14g06370.1 = 0044260
NbL14g06370.1 = 0044265
NbL14g06370.1 = 0044267
NbL14g06370.1 = 0044424
NbL14g06370.1 = 0044444
NbL14g06370.1 = 0044464
NbL14g06370.1 = 0048609
NbL14g06370.1 = 0048856
NbL14g06370.1 = 0051179
NbL14g06370.1 = 0051234
NbL14g06370.1 = 0071704
NbL14g06370.1 = 0071840
NbL14g06370.1 = 0098599
NbL14g06370.1 = 0098657
NbL14g06370.1 = 0098732
NbL14g06370.1 = 0098734
NbL14g06370.1 = 0140096
NbL14g06370.1 = 1901564
NbL14g06370.1 = 1901565
NbL14g06370.1 = 1901575
NbL09g00940.1 = 0003674
NbL09g00940.1 = 0003824
NbL09g00940.1 = 0004672
NbL09g00940.1 = 0004674
NbL09g00940.1 = 0004683
NbL09g00940.1 = 0005488
NbL09g00940.1 = 0005515
NbL09g00940.1 = 0005516
NbL09g00940.1 = 0005575
NbL09g00940.1 = 0005622
NbL09g00940.1 = 0005623
NbL09g00940.1 = 0005634
NbL09g00940.1 = 0005737
NbL09g00940.1 = 0006464
NbL09g00940.1 = 0006468
NbL09g00940.1 = 0006793
NbL09g00940.1 = 0006796
NbL09g00940.1 = 0006807
NbL09g00940.1 = 0007154
NbL09g00940.1 = 0007165
NbL09g00940.1 = 0008150
NbL09g00940.1 = 0008152
NbL09g00940.1 = 0009314
NbL09g00940.1 = 0009416
NbL09g00940.1 = 0009628
NbL09g00940.1 = 0009636
NbL09g00940.1 = 0009931
NbL09g00940.1 = 0009987
NbL09g00940.1 = 0010033
NbL09g00940.1 = 0010243
NbL09g00940.1 = 0010857
NbL09g00940.1 = 0014070
NbL09g00940.1 = 0016301
NbL09g00940.1 = 0016310
NbL09g00940.1 = 0016740
NbL09g00940.1 = 0016772
NbL09g00940.1 = 0016773
NbL09g00940.1 = 0018105
NbL09g00940.1 = 0018193
NbL09g00940.1 = 0018209
NbL09g00940.1 = 0019538
NbL09g00940.1 = 0023052
NbL09g00940.1 = 0035556
NbL09g00940.1 = 0036211
NbL09g00940.1 = 0042221
NbL09g00940.1 = 0042493
NbL09g00940.1 = 0043170
NbL09g00940.1 = 0043226
NbL09g00940.1 = 0043227
NbL09g00940.1 = 0043229
NbL09g00940.1 = 0043231
NbL09g00940.1 = 0043412
NbL09g00940.1 = 0044237
NbL09g00940.1 = 0044238
NbL09g00940.1 = 0044260
NbL09g00940.1 = 0044267
NbL09g00940.1 = 0044424
NbL09g00940.1 = 0044464
NbL09g00940.1 = 0046677
NbL09g00940.1 = 0046777
NbL09g00940.1 = 0046898
NbL09g00940.1 = 0050789
NbL09g00940.1 = 0050794
NbL09g00940.1 = 0050896
NbL09g00940.1 = 0051716
NbL09g00940.1 = 0060992
NbL09g00940.1 = 0065007
NbL09g00940.1 = 0071704
NbL09g00940.1 = 0097305
NbL09g00940.1 = 0140096
NbL09g00940.1 = 1901564
NbL09g00940.1 = 1901654
NbL09g00940.1 = 1901698
NbL09g00940.1 = 1901700
NbL06g11520.1 = 0003674
NbL06g11520.1 = 0003676
NbL06g11520.1 = 0003723
NbL06g11520.1 = 0003824
NbL06g11520.1 = 0004518
NbL06g11520.1 = 0004519
NbL06g11520.1 = 0005488
NbL06g11520.1 = 0005575
NbL06g11520.1 = 0005622
NbL06g11520.1 = 0005623
NbL06g11520.1 = 0006139
NbL06g11520.1 = 0006725
NbL06g11520.1 = 0006807
NbL06g11520.1 = 0008150
NbL06g11520.1 = 0008152
NbL06g11520.1 = 0009451
NbL06g11520.1 = 0009987
NbL06g11520.1 = 0016070
NbL06g11520.1 = 0016787
NbL06g11520.1 = 0016788
NbL06g11520.1 = 0034641
NbL06g11520.1 = 0043170
NbL06g11520.1 = 0043226
NbL06g11520.1 = 0043227
NbL06g11520.1 = 0043229
NbL06g11520.1 = 0043231
NbL06g11520.1 = 0043412
NbL06g11520.1 = 0044237
NbL06g11520.1 = 0044238
NbL06g11520.1 = 0044424
NbL06g11520.1 = 0044464
NbL06g11520.1 = 0046483
NbL06g11520.1 = 0071704
NbL06g11520.1 = 0090304
NbL06g11520.1 = 0090305
NbL06g11520.1 = 0097159
NbL06g11520.1 = 1901360
NbL06g11520.1 = 1901363
NbL15g01750.1 = 0003674
NbL15g01750.1 = 0005488
NbL15g01750.1 = 0030246
NbL15g19630.1 = 0003674
NbL15g19630.1 = 0003824
NbL15g19630.1 = 0004659
NbL15g19630.1 = 0005575
NbL15g19630.1 = 0005622
NbL15g19630.1 = 0005623
NbL15g19630.1 = 0005737
NbL15g19630.1 = 0006629
NbL15g19630.1 = 0006720
NbL15g19630.1 = 0008150
NbL15g19630.1 = 0008152
NbL15g19630.1 = 0008299
NbL15g19630.1 = 0008610
NbL15g19630.1 = 0009058
NbL15g19630.1 = 0009507
NbL15g19630.1 = 0009536
NbL15g19630.1 = 0009579
NbL15g19630.1 = 0009987
NbL15g19630.1 = 0016020
NbL15g19630.1 = 0016740
NbL15g19630.1 = 0016765
NbL15g19630.1 = 0034357
NbL15g19630.1 = 0042214
NbL15g19630.1 = 0042651
NbL15g19630.1 = 0043226
NbL15g19630.1 = 0043227
NbL15g19630.1 = 0043229
NbL15g19630.1 = 0043231
NbL15g19630.1 = 0043692
NbL15g19630.1 = 0043693
NbL15g19630.1 = 0044237
NbL15g19630.1 = 0044238
NbL15g19630.1 = 0044249
NbL15g19630.1 = 0044255
NbL15g19630.1 = 0044424
NbL15g19630.1 = 0044436
NbL15g19630.1 = 0044444
NbL15g19630.1 = 0044464
NbL15g19630.1 = 0046246
NbL15g19630.1 = 0071704
NbL15g19630.1 = 1901576
NbL06g17120.1 = 0005575
NbL06g17120.1 = 0005622
NbL06g17120.1 = 0005623
NbL06g17120.1 = 0005634
NbL06g17120.1 = 0005654
NbL06g17120.1 = 0006109
NbL06g17120.1 = 0006792
NbL06g17120.1 = 0006950
NbL06g17120.1 = 0007154
NbL06g17120.1 = 0008150
NbL06g17120.1 = 0009267
NbL06g17120.1 = 0009605
NbL06g17120.1 = 0009889
NbL06g17120.1 = 0009987
NbL06g17120.1 = 0009991
NbL06g17120.1 = 0010438
NbL06g17120.1 = 0010439
NbL06g17120.1 = 0010675
NbL06g17120.1 = 0017053
NbL06g17120.1 = 0019222
NbL06g17120.1 = 0031323
NbL06g17120.1 = 0031326
NbL06g17120.1 = 0031667
NbL06g17120.1 = 0031668
NbL06g17120.1 = 0031669
NbL06g17120.1 = 0031974
NbL06g17120.1 = 0031981
NbL06g17120.1 = 0032991
NbL06g17120.1 = 0033554
NbL06g17120.1 = 0042594
NbL06g17120.1 = 0042762
NbL06g17120.1 = 0043226
NbL06g17120.1 = 0043227
NbL06g17120.1 = 0043229
NbL06g17120.1 = 0043231
NbL06g17120.1 = 0043233
NbL06g17120.1 = 0043255
NbL06g17120.1 = 0043455
NbL06g17120.1 = 0044422
NbL06g17120.1 = 0044424
NbL06g17120.1 = 0044428
NbL06g17120.1 = 0044446
NbL06g17120.1 = 0044451
NbL06g17120.1 = 0044464
NbL06g17120.1 = 0050789
NbL06g17120.1 = 0050794
NbL06g17120.1 = 0050896
NbL06g17120.1 = 0051171
NbL06g17120.1 = 0051716
NbL06g17120.1 = 0062012
NbL06g17120.1 = 0065007
NbL06g17120.1 = 0070013
NbL06g17120.1 = 0071496
NbL06g17120.1 = 0080090
NbL06g17120.1 = 0090568
NbL06g17120.1 = 1900376
NbL16g12220.1 = 0003002
NbL16g12220.1 = 0007154
NbL16g12220.1 = 0007165
NbL16g12220.1 = 0007275
NbL16g12220.1 = 0007389
NbL16g12220.1 = 0008150
NbL16g12220.1 = 0009719
NbL16g12220.1 = 0009725
NbL16g12220.1 = 0009733
NbL16g12220.1 = 0009734
NbL16g12220.1 = 0009755
NbL16g12220.1 = 0009888
NbL16g12220.1 = 0009987
NbL16g12220.1 = 0010033
NbL16g12220.1 = 0010051
NbL16g12220.1 = 0010087
NbL16g12220.1 = 0010305
NbL16g12220.1 = 0023052
NbL16g12220.1 = 0032501
NbL16g12220.1 = 0032502
NbL16g12220.1 = 0032870
NbL16g12220.1 = 0042221
NbL16g12220.1 = 0048856
NbL16g12220.1 = 0050789
NbL16g12220.1 = 0050794
NbL16g12220.1 = 0050896
NbL16g12220.1 = 0051716
NbL16g12220.1 = 0065007
NbL16g12220.1 = 0070887
NbL16g12220.1 = 0071310
NbL16g12220.1 = 0071365
NbL16g12220.1 = 0071495
NbL06g11250.1 = 0003674
NbL06g11250.1 = 0003824
NbL06g11250.1 = 0005575
NbL06g11250.1 = 0005622
NbL06g11250.1 = 0005623
NbL06g11250.1 = 0005737
NbL06g11250.1 = 0006810
NbL06g11250.1 = 0008150
NbL06g11250.1 = 0009888
NbL06g11250.1 = 0009914
NbL06g11250.1 = 0009926
NbL06g11250.1 = 0009987
NbL06g11250.1 = 0010087
NbL06g11250.1 = 0010089
NbL06g11250.1 = 0010487
NbL06g11250.1 = 0010817
NbL06g11250.1 = 0016740
NbL06g11250.1 = 0016765
NbL06g11250.1 = 0016768
NbL06g11250.1 = 0030154
NbL06g11250.1 = 0032502
NbL06g11250.1 = 0044424
NbL06g11250.1 = 0044464
NbL06g11250.1 = 0048759
NbL06g11250.1 = 0048856
NbL06g11250.1 = 0048869
NbL06g11250.1 = 0051179
NbL06g11250.1 = 0051234
NbL06g11250.1 = 0060918
NbL06g11250.1 = 0065007
NbL06g11250.1 = 0065008
NbL06g11250.1 = 1905177
NbL02g14090.1 = 0005575
NbL02g14090.1 = 0005623
NbL02g14090.1 = 0005886
NbL02g14090.1 = 0007275
NbL02g14090.1 = 0008150
NbL02g14090.1 = 0009888
NbL02g14090.1 = 0010449
