(species=Nicotiana benthamiana)(type=Biological Process)(curator=GO)
NbL11g18370.1 = 0044424
NbL11g18370.1 = 0044444
NbL11g18370.1 = 0044464
NbL11g18370.1 = 0048046
NbL11g18370.1 = 0050832
NbL11g18370.1 = 0050896
NbL11g18370.1 = 0051704
NbL11g18370.1 = 0051707
NbL11g18370.1 = 0071944
NbL11g18370.1 = 0098542
NbL04g09840.1 = 0005575
NbL04g09840.1 = 0005622
NbL04g09840.1 = 0005623
NbL04g09840.1 = 0005737
NbL04g09840.1 = 0044424
NbL04g09840.1 = 0044464
NbL11g20260.1 = 0003674
NbL11g20260.1 = 0003824
NbL11g20260.1 = 0006082
NbL11g20260.1 = 0006629
NbL11g20260.1 = 0006720
NbL11g20260.1 = 0006721
NbL11g20260.1 = 0008150
NbL11g20260.1 = 0008152
NbL11g20260.1 = 0008300
NbL11g20260.1 = 0009056
NbL11g20260.1 = 0009314
NbL11g20260.1 = 0009416
NbL11g20260.1 = 0009628
NbL11g20260.1 = 0009639
NbL11g20260.1 = 0009685
NbL11g20260.1 = 0009987
NbL11g20260.1 = 0010817
NbL11g20260.1 = 0016042
NbL11g20260.1 = 0016054
NbL11g20260.1 = 0016101
NbL11g20260.1 = 0016103
NbL11g20260.1 = 0016115
NbL11g20260.1 = 0016491
NbL11g20260.1 = 0016705
NbL11g20260.1 = 0016706
NbL11g20260.1 = 0019752
NbL11g20260.1 = 0042445
NbL11g20260.1 = 0042447
NbL11g20260.1 = 0043436
NbL11g20260.1 = 0044237
NbL11g20260.1 = 0044238
NbL11g20260.1 = 0044242
NbL11g20260.1 = 0044248
NbL11g20260.1 = 0044255
NbL11g20260.1 = 0044281
NbL11g20260.1 = 0044282
NbL11g20260.1 = 0045487
NbL11g20260.1 = 0045543
NbL11g20260.1 = 0046395
NbL11g20260.1 = 0050896
NbL11g20260.1 = 0051213
NbL11g20260.1 = 0052634
NbL11g20260.1 = 0055114
NbL11g20260.1 = 0065007
NbL11g20260.1 = 0065008
NbL11g20260.1 = 0071704
NbL11g20260.1 = 1901575
NbL03g15240.1 = 0005575
NbL03g15240.1 = 0005911
NbL03g15240.1 = 0009506
NbL03g15240.1 = 0030054
NbL03g15240.1 = 0055044
NbL10g17630.1 = 0005575
NbL10g17630.1 = 0005622
NbL10g17630.1 = 0005623
NbL10g17630.1 = 0005737
NbL10g17630.1 = 0005768
NbL10g17630.1 = 0005794
NbL10g17630.1 = 0005802
NbL10g17630.1 = 0006950
NbL10g17630.1 = 0006970
NbL10g17630.1 = 0008150
NbL10g17630.1 = 0009628
NbL10g17630.1 = 0009651
NbL10g17630.1 = 0012505
NbL10g17630.1 = 0031410
NbL10g17630.1 = 0031982
NbL10g17630.1 = 0031984
NbL10g17630.1 = 0043226
NbL10g17630.1 = 0043227
NbL10g17630.1 = 0043229
NbL10g17630.1 = 0043231
NbL10g17630.1 = 0044422
NbL10g17630.1 = 0044424
NbL10g17630.1 = 0044431
NbL10g17630.1 = 0044444
NbL10g17630.1 = 0044446
NbL10g17630.1 = 0044464
NbL10g17630.1 = 0050896
NbL10g17630.1 = 0097708
NbL10g17630.1 = 0098791
NbL15g23560.1 = 0000976
NbL15g23560.1 = 0000977
NbL15g23560.1 = 0001012
NbL15g23560.1 = 0001067
NbL15g23560.1 = 0003674
NbL15g23560.1 = 0003676
NbL15g23560.1 = 0003677
NbL15g23560.1 = 0003682
NbL15g23560.1 = 0003690
NbL15g23560.1 = 0003700
NbL15g23560.1 = 0005488
NbL15g23560.1 = 0005515
NbL15g23560.1 = 0005575
NbL15g23560.1 = 0005622
NbL15g23560.1 = 0005623
NbL15g23560.1 = 0005634
NbL15g23560.1 = 0005737
NbL15g23560.1 = 0005829
NbL15g23560.1 = 0006355
NbL15g23560.1 = 0006810
NbL15g23560.1 = 0006811
NbL15g23560.1 = 0006820
NbL15g23560.1 = 0006913
NbL15g23560.1 = 0006950
NbL15g23560.1 = 0006970
NbL15g23560.1 = 0007154
NbL15g23560.1 = 0007165
NbL15g23560.1 = 0007231
NbL15g23560.1 = 0007275
NbL15g23560.1 = 0008150
NbL15g23560.1 = 0008272
NbL15g23560.1 = 0009267
NbL15g23560.1 = 0009292
NbL15g23560.1 = 0009294
NbL15g23560.1 = 0009555
NbL15g23560.1 = 0009605
NbL15g23560.1 = 0009606
NbL15g23560.1 = 0009612
NbL15g23560.1 = 0009628
NbL15g23560.1 = 0009652
NbL15g23560.1 = 0009889
NbL15g23560.1 = 0009891
NbL15g23560.1 = 0009893
NbL15g23560.1 = 0009970
NbL15g23560.1 = 0009987
NbL15g23560.1 = 0009991
NbL15g23560.1 = 0010468
NbL15g23560.1 = 0010556
NbL15g23560.1 = 0010557
NbL15g23560.1 = 0010604
NbL15g23560.1 = 0010628
NbL15g23560.1 = 0015698
NbL15g23560.1 = 0019219
NbL15g23560.1 = 0019222
NbL15g23560.1 = 0019899
NbL15g23560.1 = 0019900
NbL15g23560.1 = 0019901
NbL15g23560.1 = 0023052
NbL15g23560.1 = 0031323
NbL15g23560.1 = 0031325
NbL15g23560.1 = 0031326
NbL15g23560.1 = 0031328
NbL15g23560.1 = 0031667
NbL15g23560.1 = 0031668
NbL15g23560.1 = 0031669
NbL15g23560.1 = 0032501
NbL15g23560.1 = 0032502
NbL15g23560.1 = 0033554
NbL15g23560.1 = 0042594
NbL15g23560.1 = 0043226
NbL15g23560.1 = 0043227
NbL15g23560.1 = 0043229
NbL15g23560.1 = 0043231
NbL15g23560.1 = 0043565
NbL15g23560.1 = 0043621
NbL15g23560.1 = 0044212
NbL15g23560.1 = 0044424
NbL15g23560.1 = 0044444
NbL15g23560.1 = 0044464
NbL15g23560.1 = 0044764
NbL15g23560.1 = 0045595
NbL15g23560.1 = 0045596
NbL15g23560.1 = 0045893
NbL15g23560.1 = 0045935
NbL15g23560.1 = 0046907
NbL15g23560.1 = 0048229
NbL15g23560.1 = 0048518
NbL15g23560.1 = 0048519
NbL15g23560.1 = 0048522
NbL15g23560.1 = 0048523
NbL15g23560.1 = 0048856
NbL15g23560.1 = 0050789
NbL15g23560.1 = 0050793
NbL15g23560.1 = 0050794
NbL15g23560.1 = 0050896
NbL15g23560.1 = 0051019
NbL15g23560.1 = 0051093
NbL15g23560.1 = 0051169
NbL15g23560.1 = 0051170
NbL15g23560.1 = 0051171
NbL15g23560.1 = 0051173
NbL15g23560.1 = 0051179
NbL15g23560.1 = 0051234
NbL15g23560.1 = 0051252
NbL15g23560.1 = 0051254
NbL15g23560.1 = 0051641
NbL15g23560.1 = 0051649
NbL15g23560.1 = 0051704
NbL15g23560.1 = 0051716
NbL15g23560.1 = 0060255
NbL15g23560.1 = 0065007
NbL15g23560.1 = 0071214
NbL15g23560.1 = 0071470
NbL15g23560.1 = 0071496
NbL15g23560.1 = 0072348
NbL15g23560.1 = 0080090
NbL15g23560.1 = 0097159
NbL15g23560.1 = 0104004
NbL15g23560.1 = 0140110
NbL15g23560.1 = 1901363
NbL15g23560.1 = 1902680
NbL15g23560.1 = 1903506
NbL15g23560.1 = 1903508
NbL15g23560.1 = 1990837
NbL15g23560.1 = 2000112
NbL15g23560.1 = 2001141
NbL10g12990.1 = 0003674
NbL10g12990.1 = 0005215
NbL10g12990.1 = 0005575
NbL10g12990.1 = 0005622
NbL10g12990.1 = 0005623
NbL10g12990.1 = 0005737
NbL10g12990.1 = 0005783
NbL10g12990.1 = 0005789
NbL10g12990.1 = 0006810
NbL10g12990.1 = 0007275
NbL10g12990.1 = 0008150
NbL10g12990.1 = 0009653
NbL10g12990.1 = 0009719
NbL10g12990.1 = 0009725
NbL10g12990.1 = 0009733
NbL10g12990.1 = 0009791
NbL10g12990.1 = 0009914
NbL10g12990.1 = 0009966
NbL10g12990.1 = 0010015
NbL10g12990.1 = 0010033
NbL10g12990.1 = 0010101
NbL10g12990.1 = 0010102
NbL10g12990.1 = 0010252
NbL10g12990.1 = 0010311
NbL10g12990.1 = 0010315
NbL10g12990.1 = 0010329
NbL10g12990.1 = 0010646
NbL10g12990.1 = 0010817
NbL10g12990.1 = 0010928
NbL10g12990.1 = 0012505
NbL10g12990.1 = 0015562
NbL10g12990.1 = 0016020
NbL10g12990.1 = 0022622
NbL10g12990.1 = 0022857
NbL10g12990.1 = 0023051
NbL10g12990.1 = 0031984
NbL10g12990.1 = 0032501
NbL10g12990.1 = 0032502
NbL10g12990.1 = 0040008
NbL10g12990.1 = 0040009
NbL10g12990.1 = 0042175
NbL10g12990.1 = 0042221
NbL10g12990.1 = 0042592
NbL10g12990.1 = 0043226
NbL10g12990.1 = 0043227
NbL10g12990.1 = 0043229
NbL10g12990.1 = 0043231
NbL10g12990.1 = 0044422
NbL10g12990.1 = 0044424
NbL10g12990.1 = 0044425
NbL10g12990.1 = 0044432
NbL10g12990.1 = 0044444
NbL10g12990.1 = 0044446
NbL10g12990.1 = 0044464
NbL10g12990.1 = 0048364
NbL10g12990.1 = 0048527
NbL10g12990.1 = 0048528
NbL10g12990.1 = 0048583
NbL10g12990.1 = 0048646
NbL10g12990.1 = 0048731
NbL10g12990.1 = 0048856
NbL10g12990.1 = 0048878
NbL10g12990.1 = 0050789
NbL10g12990.1 = 0050794
NbL10g12990.1 = 0050896
NbL10g12990.1 = 0051179
NbL10g12990.1 = 0051234
NbL10g12990.1 = 0055085
NbL10g12990.1 = 0060918
NbL10g12990.1 = 0065007
NbL10g12990.1 = 0065008
NbL10g12990.1 = 0080161
NbL10g12990.1 = 0090696
NbL10g12990.1 = 0090697
NbL10g12990.1 = 0090698
NbL10g12990.1 = 0098827
NbL10g12990.1 = 0099402
NbL10g12990.1 = 1905392
NbL10g12990.1 = 1905393
NbL17g02610.1 = 0003674
NbL17g02610.1 = 0003824
NbL17g02610.1 = 0004553
NbL17g02610.1 = 0004557
NbL17g02610.1 = 0005575
NbL17g02610.1 = 0005911
NbL17g02610.1 = 0005975
NbL17g02610.1 = 0006950
NbL17g02610.1 = 0006979
NbL17g02610.1 = 0008150
NbL17g02610.1 = 0008152
NbL17g02610.1 = 0009056
NbL17g02610.1 = 0009311
NbL17g02610.1 = 0009313
NbL17g02610.1 = 0009506
NbL17g02610.1 = 0009628
NbL17g02610.1 = 0015925
NbL17g02610.1 = 0016052
NbL17g02610.1 = 0016787
NbL17g02610.1 = 0016798
NbL17g02610.1 = 0030054
NbL17g02610.1 = 0033530
NbL17g02610.1 = 0034484
NbL17g02610.1 = 0044238
NbL17g02610.1 = 0050896
NbL17g02610.1 = 0052692
NbL17g02610.1 = 0055044
NbL17g02610.1 = 0071704
NbL17g02610.1 = 0080167
NbL17g02610.1 = 1901575
NbL07g12900.1 = 0003674
NbL07g12900.1 = 0003824
NbL07g12900.1 = 0004615
NbL07g12900.1 = 0005975
NbL07g12900.1 = 0008150
NbL07g12900.1 = 0008152
NbL07g12900.1 = 0016853
NbL07g12900.1 = 0016866
NbL07g12900.1 = 0016868
NbL07g12900.1 = 0044238
NbL07g12900.1 = 0071704
NbL17g27910.1 = 0003674
NbL17g27910.1 = 0003700
NbL17g27910.1 = 0006355
NbL17g27910.1 = 0008150
NbL17g27910.1 = 0009889
NbL17g27910.1 = 0010033
NbL17g27910.1 = 0010200
NbL17g27910.1 = 0010243
NbL17g27910.1 = 0010468
NbL17g27910.1 = 0010556
NbL17g27910.1 = 0019219
NbL17g27910.1 = 0019222
NbL17g27910.1 = 0031323
NbL17g27910.1 = 0031326
NbL17g27910.1 = 0042221
NbL17g27910.1 = 0042493
NbL17g27910.1 = 0050789
NbL17g27910.1 = 0050794
NbL17g27910.1 = 0050896
NbL17g27910.1 = 0051171
NbL17g27910.1 = 0051252
NbL17g27910.1 = 0060255
NbL17g27910.1 = 0065007
NbL17g27910.1 = 0080090
NbL17g27910.1 = 0140110
NbL17g27910.1 = 1901698
NbL17g27910.1 = 1901700
NbL17g27910.1 = 1903506
NbL17g27910.1 = 2000112
NbL17g27910.1 = 2001141
NbL17g17600.1 = 0003674
NbL17g17600.1 = 0003824
NbL17g17600.1 = 0004497
NbL17g17600.1 = 0005575
NbL17g17600.1 = 0008150
NbL17g17600.1 = 0008152
NbL17g17600.1 = 0009058
NbL17g17600.1 = 0009987
NbL17g17600.1 = 0010035
NbL17g17600.1 = 0010038
NbL17g17600.1 = 0010039
NbL17g17600.1 = 0016020
NbL17g17600.1 = 0016491
NbL17g17600.1 = 0016705
NbL17g17600.1 = 0016709
NbL17g17600.1 = 0019748
NbL17g17600.1 = 0042221
NbL17g17600.1 = 0044550
NbL17g17600.1 = 0050896
NbL17g17600.1 = 0051716
NbL17g17600.1 = 0055114
NbL17g17600.1 = 0070887
NbL17g17600.1 = 0071241
NbL17g17600.1 = 0071248
NbL17g17600.1 = 0071281
NbL11g06030.1 = 0003674
NbL11g06030.1 = 0003824
NbL11g06030.1 = 0004672
NbL11g06030.1 = 0004674
NbL11g06030.1 = 0005488
NbL11g06030.1 = 0005515
NbL11g06030.1 = 0005516
NbL11g06030.1 = 0005575
NbL11g06030.1 = 0005623
NbL11g06030.1 = 0005886
NbL11g06030.1 = 0006464
NbL11g06030.1 = 0006468
NbL11g06030.1 = 0006793
NbL11g06030.1 = 0006796
NbL11g06030.1 = 0006807
NbL11g06030.1 = 0008150
NbL11g06030.1 = 0008152
NbL11g06030.1 = 0009987
NbL11g06030.1 = 0016020
NbL11g06030.1 = 0016301
NbL11g06030.1 = 0016310
NbL11g06030.1 = 0016740
NbL11g06030.1 = 0016772
NbL11g06030.1 = 0016773
NbL11g06030.1 = 0019538
NbL11g06030.1 = 0036211
NbL11g06030.1 = 0043170
NbL11g06030.1 = 0043412
NbL11g06030.1 = 0044237
NbL11g06030.1 = 0044238
NbL11g06030.1 = 0044260
NbL11g06030.1 = 0044267
NbL11g06030.1 = 0044464
NbL11g06030.1 = 0071704
NbL11g06030.1 = 0071944
NbL11g06030.1 = 0140096
NbL11g06030.1 = 1901564
NbL12g00390.1 = 0003674
NbL12g00390.1 = 0003824
NbL12g00390.1 = 0004857
NbL12g00390.1 = 0005575
NbL12g00390.1 = 0005623
NbL12g00390.1 = 0006950
NbL12g00390.1 = 0006952
NbL12g00390.1 = 0008150
NbL12g00390.1 = 0009605
NbL12g00390.1 = 0009607
NbL12g00390.1 = 0009617
NbL12g00390.1 = 0016787
NbL12g00390.1 = 0016788
NbL12g00390.1 = 0030234
NbL12g00390.1 = 0030599
NbL12g00390.1 = 0042742
NbL12g00390.1 = 0043086
NbL12g00390.1 = 0043207
NbL12g00390.1 = 0044092
NbL12g00390.1 = 0044464
NbL12g00390.1 = 0046910
NbL12g00390.1 = 0050790
NbL12g00390.1 = 0050829
NbL12g00390.1 = 0050896
NbL12g00390.1 = 0051704
NbL12g00390.1 = 0051707
NbL12g00390.1 = 0052689
NbL12g00390.1 = 0065007
NbL12g00390.1 = 0065009
NbL12g00390.1 = 0071944
NbL12g00390.1 = 0098542
NbL12g00390.1 = 0098772
NbL10g00040.1 = 0000003
NbL10g00040.1 = 0003006
NbL10g00040.1 = 0003674
NbL10g00040.1 = 0003824
NbL10g00040.1 = 0005575
NbL10g00040.1 = 0005622
NbL10g00040.1 = 0005623
NbL10g00040.1 = 0005737
NbL10g00040.1 = 0005783
NbL10g00040.1 = 0005789
NbL10g00040.1 = 0005886
NbL10g00040.1 = 0006629
NbL10g00040.1 = 0006723
NbL10g00040.1 = 0007275
NbL10g00040.1 = 0007276
NbL10g00040.1 = 0008150
NbL10g00040.1 = 0008152
NbL10g00040.1 = 0009058
NbL10g00040.1 = 0009555
NbL10g00040.1 = 0009987
NbL10g00040.1 = 0010025
NbL10g00040.1 = 0010166
NbL10g00040.1 = 0012505
NbL10g00040.1 = 0016020
NbL10g00040.1 = 0016491
NbL10g00040.1 = 0019953
NbL10g00040.1 = 0022412
NbL10g00040.1 = 0022414
NbL10g00040.1 = 0030154
NbL10g00040.1 = 0031984
NbL10g00040.1 = 0032501
NbL10g00040.1 = 0032502
NbL10g00040.1 = 0032504
NbL10g00040.1 = 0042175
NbL10g00040.1 = 0042335
NbL10g00040.1 = 0043226
NbL10g00040.1 = 0043227
NbL10g00040.1 = 0043229
NbL10g00040.1 = 0043231
NbL10g00040.1 = 0043446
NbL10g00040.1 = 0043447
NbL10g00040.1 = 0044237
NbL10g00040.1 = 0044238
NbL10g00040.1 = 0044249
NbL10g00040.1 = 0044422
NbL10g00040.1 = 0044424
NbL10g00040.1 = 0044425
NbL10g00040.1 = 0044432
NbL10g00040.1 = 0044444
NbL10g00040.1 = 0044446
NbL10g00040.1 = 0044464
NbL10g00040.1 = 0044703
NbL10g00040.1 = 0048229
NbL10g00040.1 = 0048232
NbL10g00040.1 = 0048235
NbL10g00040.1 = 0048609
NbL10g00040.1 = 0048856
NbL10g00040.1 = 0048869
NbL10g00040.1 = 0051704
NbL10g00040.1 = 0055046
NbL10g00040.1 = 0055114
NbL10g00040.1 = 0071704
NbL10g00040.1 = 0071944
NbL10g00040.1 = 0098827
NbL10g00040.1 = 1901568
NbL10g00040.1 = 1901570
NbL10g00040.1 = 1901576
NbL19g10090.1 = 0005575
NbL19g10090.1 = 0005618
NbL19g10090.1 = 0005623
NbL19g10090.1 = 0006949
NbL19g10090.1 = 0008150
NbL19g10090.1 = 0009653
NbL19g10090.1 = 0009987
NbL19g10090.1 = 0016020
NbL19g10090.1 = 0030312
NbL19g10090.1 = 0032502
NbL19g10090.1 = 0044464
NbL19g10090.1 = 0048646
NbL19g10090.1 = 0048856
NbL19g10090.1 = 0071944
NbL08g04930.1 = 0003674
NbL08g04930.1 = 0003824
NbL08g04930.1 = 0004672
NbL08g04930.1 = 0004674
NbL08g04930.1 = 0004675
NbL08g04930.1 = 0004888
NbL08g04930.1 = 0005575
NbL08g04930.1 = 0005623
NbL08g04930.1 = 0005886
NbL08g04930.1 = 0006464
NbL08g04930.1 = 0006468
NbL08g04930.1 = 0006793
NbL08g04930.1 = 0006796
NbL08g04930.1 = 0006807
NbL08g04930.1 = 0007154
NbL08g04930.1 = 0007165
NbL08g04930.1 = 0007166
NbL08g04930.1 = 0007167
NbL08g04930.1 = 0007178
NbL08g04930.1 = 0008150
NbL08g04930.1 = 0008152
NbL08g04930.1 = 0009987
NbL08g04930.1 = 0016020
NbL08g04930.1 = 0016301
NbL08g04930.1 = 0016310
NbL08g04930.1 = 0016740
NbL08g04930.1 = 0016772
NbL08g04930.1 = 0016773
NbL08g04930.1 = 0019199
NbL08g04930.1 = 0019538
NbL08g04930.1 = 0023052
NbL08g04930.1 = 0036211
NbL08g04930.1 = 0038023
NbL08g04930.1 = 0043170
NbL08g04930.1 = 0043412
NbL08g04930.1 = 0044237
NbL08g04930.1 = 0044238
NbL08g04930.1 = 0044260
NbL08g04930.1 = 0044267
NbL08g04930.1 = 0044464
NbL08g04930.1 = 0050789
NbL08g04930.1 = 0050794
NbL08g04930.1 = 0050896
NbL08g04930.1 = 0051716
NbL08g04930.1 = 0060089
NbL08g04930.1 = 0065007
NbL08g04930.1 = 0071704
NbL08g04930.1 = 0071944
NbL08g04930.1 = 0140096
NbL08g04930.1 = 1901564
NbL14g08740.1 = 0005575
NbL14g08740.1 = 0006810
NbL14g08740.1 = 0006869
NbL14g08740.1 = 0008150
NbL14g08740.1 = 0010876
NbL14g08740.1 = 0016020
NbL14g08740.1 = 0033036
NbL14g08740.1 = 0051179
NbL14g08740.1 = 0051234
NbL14g08740.1 = 0071702
NbL16g24900.1 = 0000325
NbL16g24900.1 = 0005575
NbL16g24900.1 = 0005622
NbL16g24900.1 = 0005623
NbL16g24900.1 = 0005634
NbL16g24900.1 = 0005635
NbL16g24900.1 = 0005737
NbL16g24900.1 = 0005773
NbL16g24900.1 = 0005774
NbL16g24900.1 = 0005783
NbL16g24900.1 = 0008150
NbL16g24900.1 = 0009705
NbL16g24900.1 = 0012505
NbL16g24900.1 = 0016020
NbL16g24900.1 = 0031090
NbL16g24900.1 = 0031967
NbL16g24900.1 = 0031975
NbL16g24900.1 = 0042592
NbL16g24900.1 = 0043226
NbL16g24900.1 = 0043227
NbL16g24900.1 = 0043229
NbL16g24900.1 = 0043231
NbL16g24900.1 = 0044422
NbL16g24900.1 = 0044424
NbL16g24900.1 = 0044428
NbL16g24900.1 = 0044437
NbL16g24900.1 = 0044444
NbL16g24900.1 = 0044446
NbL16g24900.1 = 0044464
NbL16g24900.1 = 0048878
NbL16g24900.1 = 0050801
NbL16g24900.1 = 0055081
NbL16g24900.1 = 0065007
NbL16g24900.1 = 0065008
NbL16g24900.1 = 0080144
NbL16g24900.1 = 0098588
NbL16g24900.1 = 0098805
NbL17g26490.1 = 0003674
NbL17g26490.1 = 0003824
NbL17g26490.1 = 0004497
NbL17g26490.1 = 0006082
NbL17g26490.1 = 0006629
NbL17g26490.1 = 0006631
NbL17g26490.1 = 0008150
NbL17g26490.1 = 0008152
NbL17g26490.1 = 0009987
NbL17g26490.1 = 0016491
NbL17g26490.1 = 0016705
NbL17g26490.1 = 0016713
NbL17g26490.1 = 0018685
NbL17g26490.1 = 0019752
NbL17g26490.1 = 0032787
NbL17g26490.1 = 0043436
NbL17g26490.1 = 0044237
NbL17g26490.1 = 0044238
NbL17g26490.1 = 0044255
NbL17g26490.1 = 0044281
NbL17g26490.1 = 0055114
NbL17g26490.1 = 0071704
NbL15g16730.1 = 0000003
NbL15g16730.1 = 0000976
NbL15g16730.1 = 0000981
NbL15g16730.1 = 0001046
NbL15g16730.1 = 0001047
NbL15g16730.1 = 0001067
NbL15g16730.1 = 0001228
NbL15g16730.1 = 0003006
NbL15g16730.1 = 0003674
NbL15g16730.1 = 0003676
NbL15g16730.1 = 0003677
NbL15g16730.1 = 0003690
NbL15g16730.1 = 0003700
NbL15g16730.1 = 0005488
NbL15g16730.1 = 0005575
NbL15g16730.1 = 0005622
NbL15g16730.1 = 0005623
NbL15g16730.1 = 0005634
NbL15g16730.1 = 0006139
NbL15g16730.1 = 0006351
NbL15g16730.1 = 0006355
NbL15g16730.1 = 0006357
NbL15g16730.1 = 0006366
NbL15g16730.1 = 0006725
NbL15g16730.1 = 0006807
NbL15g16730.1 = 0007275
NbL15g16730.1 = 0008150
NbL15g16730.1 = 0008152
NbL15g16730.1 = 0009058
NbL15g16730.1 = 0009059
NbL15g16730.1 = 0009314
NbL15g16730.1 = 0009416
NbL15g16730.1 = 0009628
NbL15g16730.1 = 0009648
NbL15g16730.1 = 0009791
NbL15g16730.1 = 0009889
NbL15g16730.1 = 0009891
NbL15g16730.1 = 0009893
NbL15g16730.1 = 0009987
NbL15g16730.1 = 0010228
NbL15g16730.1 = 0010467
NbL15g16730.1 = 0010468
NbL15g16730.1 = 0010556
NbL15g16730.1 = 0010557
NbL15g16730.1 = 0010604
NbL15g16730.1 = 0010628
NbL15g16730.1 = 0016070
NbL15g16730.1 = 0018130
NbL15g16730.1 = 0019219
NbL15g16730.1 = 0019222
NbL15g16730.1 = 0019438
NbL15g16730.1 = 0022414
NbL15g16730.1 = 0031323
NbL15g16730.1 = 0031325
NbL15g16730.1 = 0031326
NbL15g16730.1 = 0031328
NbL15g16730.1 = 0032501
NbL15g16730.1 = 0032502
NbL15g16730.1 = 0032774
NbL15g16730.1 = 0034641
NbL15g16730.1 = 0034645
NbL15g16730.1 = 0034654
NbL15g16730.1 = 0043170
NbL15g16730.1 = 0043226
NbL15g16730.1 = 0043227
NbL15g16730.1 = 0043229
NbL15g16730.1 = 0043231
NbL15g16730.1 = 0043565
NbL15g16730.1 = 0044212
NbL15g16730.1 = 0044237
NbL15g16730.1 = 0044238
NbL15g16730.1 = 0044249
NbL15g16730.1 = 0044260
NbL15g16730.1 = 0044271
NbL15g16730.1 = 0044424
NbL15g16730.1 = 0044464
NbL15g16730.1 = 0045893
NbL15g16730.1 = 0045935
NbL15g16730.1 = 0045944
NbL15g16730.1 = 0046483
NbL15g16730.1 = 0048518
NbL15g16730.1 = 0048522
NbL15g16730.1 = 0048573
NbL15g16730.1 = 0048608
NbL15g16730.1 = 0048731
NbL15g16730.1 = 0048856
NbL15g16730.1 = 0050789
NbL15g16730.1 = 0050794
NbL15g16730.1 = 0050896
NbL15g16730.1 = 0051171
NbL15g16730.1 = 0051173
NbL15g16730.1 = 0051252
NbL15g16730.1 = 0051254
NbL15g16730.1 = 0060255
NbL15g16730.1 = 0061458
NbL15g16730.1 = 0065007
NbL15g16730.1 = 0071704
NbL15g16730.1 = 0080090
NbL15g16730.1 = 0090304
NbL15g16730.1 = 0097159
NbL15g16730.1 = 0097659
NbL15g16730.1 = 0140110
NbL15g16730.1 = 1901360
NbL15g16730.1 = 1901362
NbL15g16730.1 = 1901363
NbL15g16730.1 = 1901576
NbL15g16730.1 = 1902680
NbL15g16730.1 = 1903506
NbL15g16730.1 = 1903508
NbL15g16730.1 = 1990837
NbL15g16730.1 = 2000112
NbL15g16730.1 = 2001141
NbL04g18930.1 = 0005575
NbL04g18930.1 = 0005618
NbL04g18930.1 = 0005623
NbL04g18930.1 = 0005911
NbL04g18930.1 = 0006949
NbL04g18930.1 = 0008150
NbL04g18930.1 = 0009506
NbL04g18930.1 = 0009653
NbL04g18930.1 = 0009987
NbL04g18930.1 = 0016020
NbL04g18930.1 = 0030054
NbL04g18930.1 = 0030312
NbL04g18930.1 = 0032502
NbL04g18930.1 = 0044464
NbL04g18930.1 = 0048646
NbL04g18930.1 = 0048856
NbL04g18930.1 = 0055044
NbL04g18930.1 = 0071944
NbL19g19610.1 = 0003674
NbL19g19610.1 = 0003824
NbL19g19610.1 = 0004497
NbL19g19610.1 = 0005575
NbL19g19610.1 = 0008150
NbL19g19610.1 = 0008152
NbL19g19610.1 = 0009058
NbL19g19610.1 = 0016020
NbL19g19610.1 = 0016491
NbL19g19610.1 = 0016705
NbL19g19610.1 = 0016709
NbL19g19610.1 = 0019748
NbL19g19610.1 = 0044550
NbL19g19610.1 = 0055114
NbL19g00900.1 = 0000003
NbL19g00900.1 = 0003006
NbL19g00900.1 = 0003674
NbL19g00900.1 = 0003824
NbL19g00900.1 = 0004601
NbL19g00900.1 = 0005575
NbL19g00900.1 = 0005618
NbL19g00900.1 = 0005623
NbL19g00900.1 = 0005975
NbL19g00900.1 = 0005976
NbL19g00900.1 = 0006725
NbL19g00900.1 = 0007275
NbL19g00900.1 = 0008150
NbL19g00900.1 = 0008152
NbL19g00900.1 = 0009056
NbL19g00900.1 = 0009058
NbL19g00900.1 = 0009505
NbL19g00900.1 = 0009636
NbL19g00900.1 = 0009698
NbL19g00900.1 = 0009699
NbL19g00900.1 = 0009791
NbL19g00900.1 = 0009808
NbL19g00900.1 = 0009809
NbL19g00900.1 = 0009845
NbL19g00900.1 = 0009987
NbL19g00900.1 = 0010154
NbL19g00900.1 = 0010383
NbL19g00900.1 = 0016209
NbL19g00900.1 = 0016491
NbL19g00900.1 = 0016684
NbL19g00900.1 = 0016998
NbL19g00900.1 = 0019438
NbL19g00900.1 = 0019748
NbL19g00900.1 = 0022414
NbL19g00900.1 = 0030312
NbL19g00900.1 = 0032501
NbL19g00900.1 = 0032502
NbL19g00900.1 = 0032504
NbL19g00900.1 = 0042221
NbL19g00900.1 = 0043170
NbL19g00900.1 = 0044036
NbL19g00900.1 = 0044237
NbL19g00900.1 = 0044238
NbL19g00900.1 = 0044248
NbL19g00900.1 = 0044249
NbL19g00900.1 = 0044260
NbL19g00900.1 = 0044347
NbL19g00900.1 = 0044464
NbL19g00900.1 = 0044550
NbL19g00900.1 = 0048316
NbL19g00900.1 = 0048608
NbL19g00900.1 = 0048609
NbL19g00900.1 = 0048731
NbL19g00900.1 = 0048856
NbL19g00900.1 = 0050896
NbL19g00900.1 = 0051716
NbL19g00900.1 = 0055114
NbL19g00900.1 = 0061458
NbL19g00900.1 = 0070887
NbL19g00900.1 = 0071554
NbL19g00900.1 = 0071704
NbL19g00900.1 = 0071944
