(species=Nicotiana benthamiana)(type=Biological Process)(curator=GO)
NbL04g04890.1 = 0071944
NbL04g04890.1 = 0097035
NbL04g04890.1 = 0098791
NbL01g23170.1 = 0001101
NbL01g23170.1 = 0003674
NbL01g23170.1 = 0003700
NbL01g23170.1 = 0005575
NbL01g23170.1 = 0005622
NbL01g23170.1 = 0005623
NbL01g23170.1 = 0005634
NbL01g23170.1 = 0006355
NbL01g23170.1 = 0006950
NbL01g23170.1 = 0008150
NbL01g23170.1 = 0009414
NbL01g23170.1 = 0009415
NbL01g23170.1 = 0009628
NbL01g23170.1 = 0009889
NbL01g23170.1 = 0010035
NbL01g23170.1 = 0010468
NbL01g23170.1 = 0010556
NbL01g23170.1 = 0019219
NbL01g23170.1 = 0019222
NbL01g23170.1 = 0031323
NbL01g23170.1 = 0031326
NbL01g23170.1 = 0042221
NbL01g23170.1 = 0043226
NbL01g23170.1 = 0043227
NbL01g23170.1 = 0043229
NbL01g23170.1 = 0043231
NbL01g23170.1 = 0044424
NbL01g23170.1 = 0044464
NbL01g23170.1 = 0050789
NbL01g23170.1 = 0050794
NbL01g23170.1 = 0050896
NbL01g23170.1 = 0051171
NbL01g23170.1 = 0051252
NbL01g23170.1 = 0060255
NbL01g23170.1 = 0065007
NbL01g23170.1 = 0080090
NbL01g23170.1 = 0140110
NbL01g23170.1 = 1901700
NbL01g23170.1 = 1903506
NbL01g23170.1 = 2000112
NbL01g23170.1 = 2001141
NbL01g18420.1 = 0003674
NbL01g18420.1 = 0003824
NbL01g18420.1 = 0005575
NbL01g18420.1 = 0005622
NbL01g18420.1 = 0005623
NbL01g18420.1 = 0005737
NbL01g18420.1 = 0005773
NbL01g18420.1 = 0006725
NbL01g18420.1 = 0006807
NbL01g18420.1 = 0007275
NbL01g18420.1 = 0008150
NbL01g18420.1 = 0008152
NbL01g18420.1 = 0009056
NbL01g18420.1 = 0009308
NbL01g18420.1 = 0009653
NbL01g18420.1 = 0009690
NbL01g18420.1 = 0009791
NbL01g18420.1 = 0009823
NbL01g18420.1 = 0009888
NbL01g18420.1 = 0009987
NbL01g18420.1 = 0010016
NbL01g18420.1 = 0010103
NbL01g18420.1 = 0010374
NbL01g18420.1 = 0010817
NbL01g18420.1 = 0016491
NbL01g18420.1 = 0016645
NbL01g18420.1 = 0019139
NbL01g18420.1 = 0032501
NbL01g18420.1 = 0032502
NbL01g18420.1 = 0034754
NbL01g18420.1 = 0042445
NbL01g18420.1 = 0042447
NbL01g18420.1 = 0043226
NbL01g18420.1 = 0043227
NbL01g18420.1 = 0043229
NbL01g18420.1 = 0043231
NbL01g18420.1 = 0044237
NbL01g18420.1 = 0044424
NbL01g18420.1 = 0044444
NbL01g18420.1 = 0044464
NbL01g18420.1 = 0046483
NbL01g18420.1 = 0048367
NbL01g18420.1 = 0048507
NbL01g18420.1 = 0048731
NbL01g18420.1 = 0048856
NbL01g18420.1 = 0055114
NbL01g18420.1 = 0065007
NbL01g18420.1 = 0065008
NbL01g18420.1 = 0071704
NbL01g18420.1 = 0090558
NbL01g18420.1 = 0090626
NbL01g18420.1 = 0090698
NbL01g18420.1 = 1901564
NbL04g00230.1 = 0003674
NbL04g00230.1 = 0005488
NbL04g00230.1 = 0005509
NbL04g00230.1 = 0005575
NbL04g00230.1 = 0005623
NbL04g00230.1 = 0005886
NbL04g00230.1 = 0006950
NbL04g00230.1 = 0006952
NbL04g00230.1 = 0008150
NbL04g00230.1 = 0009605
NbL04g00230.1 = 0009607
NbL04g00230.1 = 0009620
NbL04g00230.1 = 0016020
NbL04g00230.1 = 0043167
NbL04g00230.1 = 0043169
NbL04g00230.1 = 0043207
NbL04g00230.1 = 0044464
NbL04g00230.1 = 0046872
NbL04g00230.1 = 0050832
NbL04g00230.1 = 0050896
NbL04g00230.1 = 0051704
NbL04g00230.1 = 0051707
NbL04g00230.1 = 0071944
NbL04g00230.1 = 0098542
NbL15g21490.1 = 0005575
NbL15g21490.1 = 0005576
NbL15g21490.1 = 0005618
NbL15g21490.1 = 0005622
NbL15g21490.1 = 0005623
NbL15g21490.1 = 0005737
NbL15g21490.1 = 0005773
NbL15g21490.1 = 0005774
NbL15g21490.1 = 0005794
NbL15g21490.1 = 0005829
NbL15g21490.1 = 0006810
NbL15g21490.1 = 0006833
NbL15g21490.1 = 0008150
NbL15g21490.1 = 0009505
NbL15g21490.1 = 0012505
NbL15g21490.1 = 0016020
NbL15g21490.1 = 0030312
NbL15g21490.1 = 0031090
NbL15g21490.1 = 0042044
NbL15g21490.1 = 0043226
NbL15g21490.1 = 0043227
NbL15g21490.1 = 0043229
NbL15g21490.1 = 0043231
NbL15g21490.1 = 0044422
NbL15g21490.1 = 0044424
NbL15g21490.1 = 0044437
NbL15g21490.1 = 0044444
NbL15g21490.1 = 0044446
NbL15g21490.1 = 0044464
NbL15g21490.1 = 0048046
NbL15g21490.1 = 0051179
NbL15g21490.1 = 0051234
NbL15g21490.1 = 0071944
NbL15g21490.1 = 0098588
NbL15g21490.1 = 0098805
NbL10g05800.1 = 0001101
NbL10g05800.1 = 0005575
NbL10g05800.1 = 0005622
NbL10g05800.1 = 0005623
NbL10g05800.1 = 0005737
NbL10g05800.1 = 0005773
NbL10g05800.1 = 0005774
NbL10g05800.1 = 0005783
NbL10g05800.1 = 0005886
NbL10g05800.1 = 0006950
NbL10g05800.1 = 0006970
NbL10g05800.1 = 0008150
NbL10g05800.1 = 0009266
NbL10g05800.1 = 0009409
NbL10g05800.1 = 0009414
NbL10g05800.1 = 0009415
NbL10g05800.1 = 0009507
NbL10g05800.1 = 0009534
NbL10g05800.1 = 0009535
NbL10g05800.1 = 0009536
NbL10g05800.1 = 0009579
NbL10g05800.1 = 0009628
NbL10g05800.1 = 0009651
NbL10g05800.1 = 0010035
NbL10g05800.1 = 0012505
NbL10g05800.1 = 0016020
NbL10g05800.1 = 0031090
NbL10g05800.1 = 0031976
NbL10g05800.1 = 0031984
NbL10g05800.1 = 0034357
NbL10g05800.1 = 0042221
NbL10g05800.1 = 0042651
NbL10g05800.1 = 0043226
NbL10g05800.1 = 0043227
NbL10g05800.1 = 0043229
NbL10g05800.1 = 0043231
NbL10g05800.1 = 0044422
NbL10g05800.1 = 0044424
NbL10g05800.1 = 0044434
NbL10g05800.1 = 0044435
NbL10g05800.1 = 0044436
NbL10g05800.1 = 0044437
NbL10g05800.1 = 0044444
NbL10g05800.1 = 0044446
NbL10g05800.1 = 0044464
NbL10g05800.1 = 0050896
NbL10g05800.1 = 0055035
NbL10g05800.1 = 0071944
NbL10g05800.1 = 0098588
NbL10g05800.1 = 0098805
NbL10g05800.1 = 1901700
NbL03g15900.1 = 0000003
NbL03g15900.1 = 0003006
NbL03g15900.1 = 0003674
NbL03g15900.1 = 0003676
NbL03g15900.1 = 0003723
NbL03g15900.1 = 0003729
NbL03g15900.1 = 0005488
NbL03g15900.1 = 0005575
NbL03g15900.1 = 0005622
NbL03g15900.1 = 0005623
NbL03g15900.1 = 0005811
NbL03g15900.1 = 0006950
NbL03g15900.1 = 0007275
NbL03g15900.1 = 0008150
NbL03g15900.1 = 0009266
NbL03g15900.1 = 0009409
NbL03g15900.1 = 0009628
NbL03g15900.1 = 0009791
NbL03g15900.1 = 0009845
NbL03g15900.1 = 0010154
NbL03g15900.1 = 0010344
NbL03g15900.1 = 0010876
NbL03g15900.1 = 0012511
NbL03g15900.1 = 0016020
NbL03g15900.1 = 0019915
NbL03g15900.1 = 0022414
NbL03g15900.1 = 0032501
NbL03g15900.1 = 0032502
NbL03g15900.1 = 0033036
NbL03g15900.1 = 0043226
NbL03g15900.1 = 0043228
NbL03g15900.1 = 0043229
NbL03g15900.1 = 0043232
NbL03g15900.1 = 0044085
NbL03g15900.1 = 0044424
NbL03g15900.1 = 0044464
NbL03g15900.1 = 0048316
NbL03g15900.1 = 0048608
NbL03g15900.1 = 0048731
NbL03g15900.1 = 0048856
NbL03g15900.1 = 0050826
NbL03g15900.1 = 0050896
NbL03g15900.1 = 0051179
NbL03g15900.1 = 0051235
NbL03g15900.1 = 0061458
NbL03g15900.1 = 0065007
NbL03g15900.1 = 0065008
NbL03g15900.1 = 0071840
NbL03g15900.1 = 0090351
NbL03g15900.1 = 0097159
NbL03g15900.1 = 1901363
NbL01g05110.1 = 0001101
NbL01g05110.1 = 0003674
NbL01g05110.1 = 0003824
NbL01g05110.1 = 0005575
NbL01g05110.1 = 0005622
NbL01g05110.1 = 0005623
NbL01g05110.1 = 0005737
NbL01g05110.1 = 0005829
NbL01g05110.1 = 0006629
NbL01g05110.1 = 0006714
NbL01g05110.1 = 0006720
NbL01g05110.1 = 0006721
NbL01g05110.1 = 0006950
NbL01g05110.1 = 0008150
NbL01g05110.1 = 0008152
NbL01g05110.1 = 0008299
NbL01g05110.1 = 0008610
NbL01g05110.1 = 0009058
NbL01g05110.1 = 0009507
NbL01g05110.1 = 0009532
NbL01g05110.1 = 0009536
NbL01g05110.1 = 0009570
NbL01g05110.1 = 0009605
NbL01g05110.1 = 0009607
NbL01g05110.1 = 0009611
NbL01g05110.1 = 0009625
NbL01g05110.1 = 0009719
NbL01g05110.1 = 0009725
NbL01g05110.1 = 0009753
NbL01g05110.1 = 0009975
NbL01g05110.1 = 0009987
NbL01g05110.1 = 0010033
NbL01g05110.1 = 0010333
NbL01g05110.1 = 0010334
NbL01g05110.1 = 0016098
NbL01g05110.1 = 0016099
NbL01g05110.1 = 0016106
NbL01g05110.1 = 0016114
NbL01g05110.1 = 0016829
NbL01g05110.1 = 0016835
NbL01g05110.1 = 0016838
NbL01g05110.1 = 0034002
NbL01g05110.1 = 0034768
NbL01g05110.1 = 0042214
NbL01g05110.1 = 0042221
NbL01g05110.1 = 0043207
NbL01g05110.1 = 0043226
NbL01g05110.1 = 0043227
NbL01g05110.1 = 0043229
NbL01g05110.1 = 0043231
NbL01g05110.1 = 0043692
NbL01g05110.1 = 0043693
NbL01g05110.1 = 0044237
NbL01g05110.1 = 0044238
NbL01g05110.1 = 0044249
NbL01g05110.1 = 0044255
NbL01g05110.1 = 0044422
NbL01g05110.1 = 0044424
NbL01g05110.1 = 0044434
NbL01g05110.1 = 0044435
NbL01g05110.1 = 0044444
NbL01g05110.1 = 0044446
NbL01g05110.1 = 0044464
NbL01g05110.1 = 0046246
NbL01g05110.1 = 0050550
NbL01g05110.1 = 0050551
NbL01g05110.1 = 0050552
NbL01g05110.1 = 0050896
NbL01g05110.1 = 0051704
NbL01g05110.1 = 0051707
NbL01g05110.1 = 0051761
NbL01g05110.1 = 0051762
NbL01g05110.1 = 0052578
NbL01g05110.1 = 0071704
NbL01g05110.1 = 0080015
NbL01g05110.1 = 0080027
NbL01g05110.1 = 1901576
NbL01g05110.1 = 1901700
NbL06g15020.1 = 0003674
NbL06g15020.1 = 0005215
NbL06g15020.1 = 0006810
NbL06g15020.1 = 0006855
NbL06g15020.1 = 0008150
NbL06g15020.1 = 0015238
NbL06g15020.1 = 0015893
NbL06g15020.1 = 0022857
NbL06g15020.1 = 0042221
NbL06g15020.1 = 0042493
NbL06g15020.1 = 0050896
NbL06g15020.1 = 0051179
NbL06g15020.1 = 0051234
NbL06g15020.1 = 0055085
NbL19g08260.1 = 0001101
NbL19g08260.1 = 0002376
NbL19g08260.1 = 0003674
NbL19g08260.1 = 0003824
NbL19g08260.1 = 0004842
NbL19g08260.1 = 0005575
NbL19g08260.1 = 0005623
NbL19g08260.1 = 0005886
NbL19g08260.1 = 0006464
NbL19g08260.1 = 0006508
NbL19g08260.1 = 0006511
NbL19g08260.1 = 0006807
NbL19g08260.1 = 0006950
NbL19g08260.1 = 0006952
NbL19g08260.1 = 0006955
NbL19g08260.1 = 0007154
NbL19g08260.1 = 0008150
NbL19g08260.1 = 0008152
NbL19g08260.1 = 0009056
NbL19g08260.1 = 0009057
NbL19g08260.1 = 0009605
NbL19g08260.1 = 0009607
NbL19g08260.1 = 0009617
NbL19g08260.1 = 0009719
NbL19g08260.1 = 0009725
NbL19g08260.1 = 0009737
NbL19g08260.1 = 0009814
NbL19g08260.1 = 0009816
NbL19g08260.1 = 0009987
NbL19g08260.1 = 0009991
NbL19g08260.1 = 0010033
NbL19g08260.1 = 0010200
NbL19g08260.1 = 0010243
NbL19g08260.1 = 0010498
NbL19g08260.1 = 0016020
NbL19g08260.1 = 0016567
NbL19g08260.1 = 0016740
NbL19g08260.1 = 0019538
NbL19g08260.1 = 0019787
NbL19g08260.1 = 0019941
NbL19g08260.1 = 0030163
NbL19g08260.1 = 0031667
NbL19g08260.1 = 0031668
NbL19g08260.1 = 0031669
NbL19g08260.1 = 0032446
NbL19g08260.1 = 0033993
NbL19g08260.1 = 0036211
NbL19g08260.1 = 0042221
NbL19g08260.1 = 0042493
NbL19g08260.1 = 0042742
NbL19g08260.1 = 0043161
NbL19g08260.1 = 0043170
NbL19g08260.1 = 0043207
NbL19g08260.1 = 0043412
NbL19g08260.1 = 0043562
NbL19g08260.1 = 0043632
NbL19g08260.1 = 0044237
NbL19g08260.1 = 0044238
NbL19g08260.1 = 0044248
NbL19g08260.1 = 0044257
NbL19g08260.1 = 0044260
NbL19g08260.1 = 0044265
NbL19g08260.1 = 0044267
NbL19g08260.1 = 0044464
NbL19g08260.1 = 0045087
NbL19g08260.1 = 0050896
NbL19g08260.1 = 0051603
NbL19g08260.1 = 0051704
NbL19g08260.1 = 0051707
NbL19g08260.1 = 0051716
NbL19g08260.1 = 0061630
NbL19g08260.1 = 0061659
NbL19g08260.1 = 0070647
NbL19g08260.1 = 0071496
NbL19g08260.1 = 0071704
NbL19g08260.1 = 0071944
NbL19g08260.1 = 0097305
NbL19g08260.1 = 0098542
NbL19g08260.1 = 0140096
NbL19g08260.1 = 1901564
NbL19g08260.1 = 1901565
NbL19g08260.1 = 1901575
NbL19g08260.1 = 1901698
NbL19g08260.1 = 1901700
NbL12g11330.1 = 0000003
NbL12g11330.1 = 0003006
NbL12g11330.1 = 0003674
NbL12g11330.1 = 0003824
NbL12g11330.1 = 0004659
NbL12g11330.1 = 0005575
NbL12g11330.1 = 0005622
NbL12g11330.1 = 0005623
NbL12g11330.1 = 0005737
NbL12g11330.1 = 0005739
NbL12g11330.1 = 0006732
NbL12g11330.1 = 0006733
NbL12g11330.1 = 0006743
NbL12g11330.1 = 0006744
NbL12g11330.1 = 0007275
NbL12g11330.1 = 0008150
NbL12g11330.1 = 0008152
NbL12g11330.1 = 0009058
NbL12g11330.1 = 0009108
NbL12g11330.1 = 0009507
NbL12g11330.1 = 0009536
NbL12g11330.1 = 0009790
NbL12g11330.1 = 0009791
NbL12g11330.1 = 0009793
NbL12g11330.1 = 0009987
NbL12g11330.1 = 0010154
NbL12g11330.1 = 0016740
NbL12g11330.1 = 0016765
NbL12g11330.1 = 0022414
NbL12g11330.1 = 0032501
NbL12g11330.1 = 0032502
NbL12g11330.1 = 0042180
NbL12g11330.1 = 0042181
NbL12g11330.1 = 0043226
NbL12g11330.1 = 0043227
NbL12g11330.1 = 0043229
NbL12g11330.1 = 0043231
NbL12g11330.1 = 0044237
NbL12g11330.1 = 0044249
NbL12g11330.1 = 0044281
NbL12g11330.1 = 0044283
NbL12g11330.1 = 0044424
NbL12g11330.1 = 0044444
NbL12g11330.1 = 0044464
NbL12g11330.1 = 0048316
NbL12g11330.1 = 0048608
NbL12g11330.1 = 0048731
NbL12g11330.1 = 0048856
NbL12g11330.1 = 0050347
NbL12g11330.1 = 0051186
NbL12g11330.1 = 0051188
NbL12g11330.1 = 0061458
NbL12g11330.1 = 0071704
NbL12g11330.1 = 1901576
NbL12g11330.1 = 1901661
NbL12g11330.1 = 1901663
NbL04g18100.1 = 0001101
NbL04g18100.1 = 0003674
NbL04g18100.1 = 0004888
NbL04g18100.1 = 0005215
NbL04g18100.1 = 0005216
NbL04g18100.1 = 0005261
NbL04g18100.1 = 0005262
NbL04g18100.1 = 0005575
NbL04g18100.1 = 0005623
NbL04g18100.1 = 0005886
NbL04g18100.1 = 0005911
NbL04g18100.1 = 0006810
NbL04g18100.1 = 0006811
NbL04g18100.1 = 0006812
NbL04g18100.1 = 0006816
NbL04g18100.1 = 0007154
NbL04g18100.1 = 0007165
NbL04g18100.1 = 0008066
NbL04g18100.1 = 0008150
NbL04g18100.1 = 0008324
NbL04g18100.1 = 0009506
NbL04g18100.1 = 0009719
NbL04g18100.1 = 0009987
NbL04g18100.1 = 0010033
NbL04g18100.1 = 0010243
NbL04g18100.1 = 0015075
NbL04g18100.1 = 0015085
NbL04g18100.1 = 0015267
NbL04g18100.1 = 0015318
NbL04g18100.1 = 0016020
NbL04g18100.1 = 0019722
NbL04g18100.1 = 0019932
NbL04g18100.1 = 0022803
NbL04g18100.1 = 0022838
NbL04g18100.1 = 0022857
NbL04g18100.1 = 0022890
NbL04g18100.1 = 0023052
NbL04g18100.1 = 0030001
NbL04g18100.1 = 0030054
NbL04g18100.1 = 0034220
NbL04g18100.1 = 0035556
NbL04g18100.1 = 0038023
NbL04g18100.1 = 0042221
NbL04g18100.1 = 0043200
NbL04g18100.1 = 0044464
NbL04g18100.1 = 0046873
NbL04g18100.1 = 0050789
NbL04g18100.1 = 0050794
NbL04g18100.1 = 0050896
NbL04g18100.1 = 0051179
NbL04g18100.1 = 0051234
NbL04g18100.1 = 0051716
NbL04g18100.1 = 0055044
NbL04g18100.1 = 0055085
NbL04g18100.1 = 0060089
NbL04g18100.1 = 0065007
NbL04g18100.1 = 0070588
NbL04g18100.1 = 0070838
NbL04g18100.1 = 0070887
NbL04g18100.1 = 0071229
NbL04g18100.1 = 0071230
NbL04g18100.1 = 0071310
NbL04g18100.1 = 0071417
NbL04g18100.1 = 0071495
NbL04g18100.1 = 0071944
NbL04g18100.1 = 0072511
NbL04g18100.1 = 0098655
NbL04g18100.1 = 0098660
NbL04g18100.1 = 0098662
NbL04g18100.1 = 1901698
NbL04g18100.1 = 1901699
NbL04g18100.1 = 1901700
NbL04g18100.1 = 1901701
NbL17g04090.1 = 0003674
NbL17g04090.1 = 0005215
NbL17g04090.1 = 0005575
NbL17g04090.1 = 0005623
NbL17g04090.1 = 0005886
NbL17g04090.1 = 0005887
NbL17g04090.1 = 0006810
NbL17g04090.1 = 0006811
NbL17g04090.1 = 0006820
NbL17g04090.1 = 0006855
NbL17g04090.1 = 0006873
NbL17g04090.1 = 0006885
NbL17g04090.1 = 0007154
NbL17g04090.1 = 0008150
NbL17g04090.1 = 0008509
NbL17g04090.1 = 0009605
NbL17g04090.1 = 0009987
NbL17g04090.1 = 0009991
NbL17g04090.1 = 0010036
NbL17g04090.1 = 0015075
NbL17g04090.1 = 0015103
NbL17g04090.1 = 0015238
NbL17g04090.1 = 0015318
NbL17g04090.1 = 0015562
NbL17g04090.1 = 0015698
NbL17g04090.1 = 0015893
NbL17g04090.1 = 0016020
NbL17g04090.1 = 0016021
NbL17g04090.1 = 0019725
NbL17g04090.1 = 0022857
NbL17g04090.1 = 0030003
NbL17g04090.1 = 0030004
NbL17g04090.1 = 0030641
NbL17g04090.1 = 0031224
NbL17g04090.1 = 0031226
NbL17g04090.1 = 0031667
NbL17g04090.1 = 0031668
NbL17g04090.1 = 0031669
NbL17g04090.1 = 0034220
NbL17g04090.1 = 0035445
NbL17g04090.1 = 0042221
NbL17g04090.1 = 0042493
NbL17g04090.1 = 0042592
NbL17g04090.1 = 0044425
NbL17g04090.1 = 0044459
NbL17g04090.1 = 0044464
NbL17g04090.1 = 0046713
NbL17g04090.1 = 0048878
NbL17g04090.1 = 0050801
NbL17g04090.1 = 0050896
NbL17g04090.1 = 0051179
NbL17g04090.1 = 0051234
NbL17g04090.1 = 0051453
NbL17g04090.1 = 0051716
NbL17g04090.1 = 0055067
NbL17g04090.1 = 0055080
NbL17g04090.1 = 0055082
NbL17g04090.1 = 0055085
NbL17g04090.1 = 0065007
NbL17g04090.1 = 0065008
NbL17g04090.1 = 0070887
NbL17g04090.1 = 0071496
NbL17g04090.1 = 0071944
NbL17g04090.1 = 0080029
NbL17g04090.1 = 0080139
NbL17g04090.1 = 0098656
NbL17g04090.1 = 0098660
NbL17g04090.1 = 0098661
NbL17g04090.1 = 0098771
NbL09g10700.1 = 0001101
NbL09g10700.1 = 0002213
NbL09g10700.1 = 0003674
NbL09g10700.1 = 0003824
NbL09g10700.1 = 0003993
NbL09g10700.1 = 0005488
NbL09g10700.1 = 0005515
NbL09g10700.1 = 0005575
NbL09g10700.1 = 0005622
NbL09g10700.1 = 0005623
NbL09g10700.1 = 0005737
NbL09g10700.1 = 0005773
NbL09g10700.1 = 0005829
NbL09g10700.1 = 0005840
NbL09g10700.1 = 0006793
NbL09g10700.1 = 0006796
NbL09g10700.1 = 0006950
NbL09g10700.1 = 0006952
NbL09g10700.1 = 0006979
NbL09g10700.1 = 0008134
NbL09g10700.1 = 0008150
NbL09g10700.1 = 0008152
NbL09g10700.1 = 0009605
NbL09g10700.1 = 0009607
NbL09g10700.1 = 0009611
NbL09g10700.1 = 0009625
NbL09g10700.1 = 0009719
NbL09g10700.1 = 0009725
NbL09g10700.1 = 0009753
NbL09g10700.1 = 0009987
NbL09g10700.1 = 0010033
NbL09g10700.1 = 0010035
NbL09g10700.1 = 0010038
NbL09g10700.1 = 0016311
NbL09g10700.1 = 0016787
NbL09g10700.1 = 0016788
NbL09g10700.1 = 0016791
NbL09g10700.1 = 0022626
NbL09g10700.1 = 0032991
NbL09g10700.1 = 0042221
NbL09g10700.1 = 0042578
NbL09g10700.1 = 0043207
NbL09g10700.1 = 0043226
NbL09g10700.1 = 0043227
NbL09g10700.1 = 0043228
NbL09g10700.1 = 0043229
NbL09g10700.1 = 0043231
NbL09g10700.1 = 0043232
NbL09g10700.1 = 0044237
NbL09g10700.1 = 0044424
NbL09g10700.1 = 0044444
NbL09g10700.1 = 0044445
NbL09g10700.1 = 0044464
NbL09g10700.1 = 0046688
NbL09g10700.1 = 0050896
NbL09g10700.1 = 0051704
NbL09g10700.1 = 0051707
NbL09g10700.1 = 1901700
NbL09g10700.1 = 1990904
NbL13g12980.1 = 0005575
NbL13g12980.1 = 0005622
NbL13g12980.1 = 0005623
NbL13g12980.1 = 0005634
NbL13g12980.1 = 0005654
NbL13g12980.1 = 0016592
NbL13g12980.1 = 0031974
NbL13g12980.1 = 0031981
NbL13g12980.1 = 0032991
NbL13g12980.1 = 0043226
NbL13g12980.1 = 0043227
NbL13g12980.1 = 0043229
NbL13g12980.1 = 0043231
NbL13g12980.1 = 0043233
NbL13g12980.1 = 0044422
NbL13g12980.1 = 0044424
NbL13g12980.1 = 0044428
NbL13g12980.1 = 0044446
NbL13g12980.1 = 0044451
NbL13g12980.1 = 0044464
NbL13g12980.1 = 0070013
NbL10g12170.1 = 0000959
NbL10g12170.1 = 0000963
NbL10g12170.1 = 0000966
NbL10g12170.1 = 0003674
NbL10g12170.1 = 0003676
NbL10g12170.1 = 0003723
NbL10g12170.1 = 0003824
NbL10g12170.1 = 0004016
NbL10g12170.1 = 0004518
NbL10g12170.1 = 0004519
NbL10g12170.1 = 0005488
NbL10g12170.1 = 0005575
NbL10g12170.1 = 0005622
NbL10g12170.1 = 0005623
NbL10g12170.1 = 0005737
NbL10g12170.1 = 0005739
NbL10g12170.1 = 0006139
NbL10g12170.1 = 0006396
NbL10g12170.1 = 0006397
NbL10g12170.1 = 0006725
NbL10g12170.1 = 0006807
NbL10g12170.1 = 0007275
NbL10g12170.1 = 0008150
NbL10g12170.1 = 0008152
NbL10g12170.1 = 0009451
NbL10g12170.1 = 0009791
NbL10g12170.1 = 0009845
NbL10g12170.1 = 0009975
NbL10g12170.1 = 0009987
NbL10g12170.1 = 0010467
NbL10g12170.1 = 0016070
NbL10g12170.1 = 0016071
NbL10g12170.1 = 0016556
NbL10g12170.1 = 0016787
NbL10g12170.1 = 0016788
NbL10g12170.1 = 0016829
NbL10g12170.1 = 0016849
NbL10g12170.1 = 0032501
NbL10g12170.1 = 0032502
NbL10g12170.1 = 0034641
NbL10g12170.1 = 0043170
NbL10g12170.1 = 0043226
NbL10g12170.1 = 0043227
NbL10g12170.1 = 0043229
NbL10g12170.1 = 0043231
NbL10g12170.1 = 0043412
NbL10g12170.1 = 0044237
NbL10g12170.1 = 0044238
NbL10g12170.1 = 0044424
NbL10g12170.1 = 0044444
NbL10g12170.1 = 0044464
NbL10g12170.1 = 0046483
NbL10g12170.1 = 0048856
NbL10g12170.1 = 0071704
NbL10g12170.1 = 0080156
NbL10g12170.1 = 0090304
NbL10g12170.1 = 0090305
NbL10g12170.1 = 0090351
NbL10g12170.1 = 0090615
NbL10g12170.1 = 0097159
NbL10g12170.1 = 0140053
NbL10g12170.1 = 1900864
NbL10g12170.1 = 1901360
NbL10g12170.1 = 1901363
NbL18g18650.1 = 0003674
NbL18g18650.1 = 0003824
NbL18g18650.1 = 0005575
NbL18g18650.1 = 0005622
NbL18g18650.1 = 0005623
NbL18g18650.1 = 0005737
NbL18g18650.1 = 0005794
NbL18g18650.1 = 0005975
NbL18g18650.1 = 0005996
NbL18g18650.1 = 0008150
NbL18g18650.1 = 0008152
NbL18g18650.1 = 0009058
NbL18g18650.1 = 0009832
NbL18g18650.1 = 0009987
NbL18g18650.1 = 0012505
NbL18g18650.1 = 0016051
NbL18g18650.1 = 0016853
NbL18g18650.1 = 0016854
NbL18g18650.1 = 0016857
NbL18g18650.1 = 0019321
NbL18g18650.1 = 0019322
NbL18g18650.1 = 0019566
NbL18g18650.1 = 0019567
NbL18g18650.1 = 0042546
NbL18g18650.1 = 0043226
NbL18g18650.1 = 0043227
NbL18g18650.1 = 0043229
NbL18g18650.1 = 0043231
NbL18g18650.1 = 0044085
NbL18g18650.1 = 0044238
NbL18g18650.1 = 0044281
NbL18g18650.1 = 0044283
NbL18g18650.1 = 0044424
NbL18g18650.1 = 0044444
NbL18g18650.1 = 0044464
NbL18g18650.1 = 0046364
NbL18g18650.1 = 0050373
NbL18g18650.1 = 0071554
NbL18g18650.1 = 0071669
NbL18g18650.1 = 0071704
NbL18g18650.1 = 0071840
NbL18g18650.1 = 1901576
NbL03g12690.1 = 0003674
NbL03g12690.1 = 0003700
NbL03g12690.1 = 0005575
NbL03g12690.1 = 0005622
NbL03g12690.1 = 0005623
NbL03g12690.1 = 0005634
NbL03g12690.1 = 0006355
NbL03g12690.1 = 0007275
NbL03g12690.1 = 0008150
NbL03g12690.1 = 0009791
NbL03g12690.1 = 0009888
NbL03g12690.1 = 0009889
NbL03g12690.1 = 0010374
NbL03g12690.1 = 0010468
NbL03g12690.1 = 0010556
NbL03g12690.1 = 0019219
NbL03g12690.1 = 0019222
NbL03g12690.1 = 0031323
NbL03g12690.1 = 0031326
NbL03g12690.1 = 0032501
NbL03g12690.1 = 0032502
NbL03g12690.1 = 0043226
NbL03g12690.1 = 0043227
NbL03g12690.1 = 0043229
NbL03g12690.1 = 0043231
NbL03g12690.1 = 0044424
NbL03g12690.1 = 0044464
NbL03g12690.1 = 0048856
NbL03g12690.1 = 0050789
NbL03g12690.1 = 0050794
NbL03g12690.1 = 0051171
NbL03g12690.1 = 0051252
NbL03g12690.1 = 0060255
NbL03g12690.1 = 0065007
NbL03g12690.1 = 0080090
NbL03g12690.1 = 0090558
NbL03g12690.1 = 0140110
NbL03g12690.1 = 1903506
NbL03g12690.1 = 2000112
NbL03g12690.1 = 2001141
NbL05g10120.1 = 0000003
NbL05g10120.1 = 0003006
NbL05g10120.1 = 0003674
NbL05g10120.1 = 0005488
NbL05g10120.1 = 0005575
NbL05g10120.1 = 0005623
NbL05g10120.1 = 0005886
NbL05g10120.1 = 0007275
NbL05g10120.1 = 0008150
NbL05g10120.1 = 0008289
NbL05g10120.1 = 0009787
NbL05g10120.1 = 0009791
NbL05g10120.1 = 0009966
NbL05g10120.1 = 0010154
NbL05g10120.1 = 0010162
